start,stop,weight
lyric,drink,56
lyric,stand,50
lyric,water,50
lyric,cut,50
like,go,419
like,tell,335
like,never,289
like,'ll,274
like,'re,222
like,still,221
like,even,186
like,mind,142
like,real,142
like,really,143
like,always,120
like,long,101
like,much,106
like,last,96
like,name,89
like,change,86
like,house,84
like,city,72
like,hope,62
like,ride,61
like,bet,57
like,drink,53
like,stand,49
like,water,47
like,cut,45
n't,get,543
n't,go,421
n't,time,333
n't,tell,338
n't,never,281
n't,'ll,281
n't,'re,227
n't,still,223
n't,even,190
n't,night,180
n't,new,168
n't,mind,141
n't,real,141
n't,really,142
n't,always,121
n't,long,106
n't,much,107
n't,last,92
n't,first,87
n't,name,86
n't,change,86
n't,house,86
n't,city,69
n't,hope,66
n't,ride,60
n't,bet,56
n't,drink,53
n't,stand,49
n't,water,47
n't,cut,48
get,'m,487
get,know,451
get,yeah,388
get,go,393
get,ai,361
get,tell,309
get,want,292
get,back,283
get,never,251
get,'ll,246
get,think,210
get,'re,190
get,still,208
get,life,193
get,even,173
get,find,131
get,mind,122
get,real,134
get,really,133
get,friend,110
get,always,108
get,long,94
get,much,95
get,last,83
get,name,79
get,change,82
get,house,81
get,work,74
get,city,66
get,hope,54
get,ride,57
get,bet,56
get,drink,49
get,stand,46
get,water,45
get,cut,48
'm,go,374
'm,time,297
'm,tell,300
'm,never,253
'm,'ll,241
'm,'re,191
'm,still,204
'm,even,178
'm,night,148
'm,new,153
'm,mind,135
'm,real,131
'm,really,131
'm,always,105
'm,long,89
'm,much,97
'm,last,81
'm,first,83
'm,name,84
'm,change,77
'm,house,80
'm,city,65
'm,hope,53
'm,ride,56
'm,bet,56
'm,drink,46
'm,stand,45
'm,water,46
'm,cut,44
know,go,357
know,time,287
know,tell,287
know,never,245
know,'ll,237
know,'re,176
know,still,202
know,even,161
know,night,144
know,new,140
know,mind,118
know,real,121
know,really,118
know,always,103
know,long,92
know,much,96
know,last,84
know,first,74
know,name,78
know,change,77
know,house,77
know,city,64
know,hope,54
know,ride,51
know,bet,50
know,drink,42
know,stand,47
know,water,41
know,cut,40
yeah,go,301
yeah,time,244
yeah,tell,247
yeah,never,193
yeah,'ll,193
yeah,'re,152
yeah,still,165
yeah,even,132
yeah,night,125
yeah,new,135
yeah,mind,96
yeah,real,112
yeah,really,103
yeah,always,87
yeah,long,75
yeah,much,80
yeah,last,64
yeah,first,54
yeah,name,67
yeah,change,59
yeah,house,61
yeah,city,56
yeah,hope,46
yeah,ride,54
yeah,bet,42
yeah,drink,38
yeah,stand,37
yeah,water,32
yeah,cut,36
go,ai,271
go,time,241
go,tell,239
go,love,219
go,want,225
go,back,227
go,never,205
go,'ll,191
go,think,166
go,'re,143
go,still,163
go,life,148
go,even,129
go,night,129
go,new,129
go,find,103
go,mind,100
go,real,110
go,really,107
go,friend,91
go,always,84
go,long,82
go,much,74
go,last,67
go,first,66
go,name,61
go,change,59
go,house,67
go,work,52
go,city,53
go,hope,51
go,ride,46
go,bet,43
go,drink,43
go,stand,37
go,water,33
go,cut,37
ai,time,206
ai,tell,233
ai,never,178
ai,'ll,169
ai,'re,99
ai,still,161
ai,even,131
ai,night,97
ai,new,122
ai,mind,80
ai,real,110
ai,really,97
ai,always,74
ai,long,63
ai,much,63
ai,last,53
ai,first,58
ai,name,64
ai,change,56
ai,house,64
ai,city,57
ai,hope,42
ai,ride,40
ai,bet,46
ai,drink,31
ai,stand,36
ai,water,36
ai,cut,40
time,tell,193
time,want,178
time,back,171
time,never,170
time,'ll,164
time,think,139
time,'re,136
time,still,137
time,life,137
time,even,125
time,find,81
time,mind,99
time,real,90
time,really,87
time,friend,68
time,always,77
time,long,70
time,much,69
time,last,65
time,name,58
time,change,53
time,house,51
time,work,42
time,city,40
time,hope,39
time,ride,31
time,bet,30
time,drink,31
time,stand,34
time,water,28
time,cut,28
tell,love,182
tell,want,181
tell,back,176
tell,never,173
tell,'ll,166
tell,think,149
tell,'re,107
tell,still,142
tell,life,125
tell,even,122
tell,night,105
tell,new,104
tell,find,85
tell,mind,79
tell,real,95
tell,really,95
tell,friend,74
tell,always,75
tell,long,60
tell,much,71
tell,last,58
tell,first,57
tell,name,52
tell,change,58
tell,house,57
tell,work,43
tell,city,49
tell,hope,36
tell,ride,31
tell,bet,38
tell,drink,35
tell,stand,27
tell,water,26
tell,cut,26
love,never,152
love,'ll,151
love,'re,131
love,still,125
love,even,103
love,mind,82
love,real,76
love,really,69
love,always,68
love,long,48
love,much,70
love,last,47
love,name,51
love,change,54
love,house,44
love,city,32
love,hope,31
love,ride,28
love,bet,21
love,drink,26
love,stand,23
love,water,29
love,cut,21
want,never,155
want,'ll,148
want,'re,112
want,still,120
want,even,123
want,night,92
want,new,97
want,mind,79
want,real,83
want,really,90
want,always,71
want,long,48
want,much,66
want,last,54
want,first,49
want,name,54
want,change,56
want,house,56
want,city,38
want,hope,34
want,ride,40
want,bet,32
want,drink,23
want,stand,32
want,water,29
want,cut,25
back,never,152
back,'ll,138
back,'re,107
back,still,122
back,even,96
back,night,95
back,new,86
back,mind,78
back,real,83
back,really,78
back,always,71
back,long,57
back,much,53
back,last,51
back,first,52
back,name,53
back,change,47
back,house,49
back,city,41
back,hope,29
back,ride,34
back,bet,35
back,drink,30
back,stand,27
back,water,28
back,cut,30
never,'ll,153
never,think,119
never,'re,110
never,still,115
never,life,110
never,even,102
never,night,89
never,new,88
never,find,70
never,mind,72
never,real,74
never,really,82
never,friend,60
never,always,69
never,long,42
never,much,49
never,last,47
never,first,49
never,name,51
never,change,50
never,house,43
never,work,39
never,city,42
never,hope,32
never,ride,21
never,bet,35
never,drink,23
never,stand,30
never,water,35
never,cut,26
'll,think,109
'll,'re,113
'll,still,107
'll,life,106
'll,even,93
'll,night,81
'll,new,78
'll,find,63
'll,mind,68
'll,real,79
'll,really,70
'll,friend,66
'll,always,73
'll,long,49
'll,much,53
'll,last,51
'll,first,47
'll,name,41
'll,change,43
'll,house,44
'll,work,37
'll,city,30
'll,hope,40
'll,ride,28
'll,bet,33
'll,drink,17
'll,stand,23
'll,water,26
'll,cut,24
think,'re,89
think,still,98
think,even,85
think,night,67
think,new,75
think,mind,64
think,real,69
think,really,69
think,always,52
think,long,42
think,much,45
think,last,50
think,first,40
think,name,42
think,change,42
think,house,44
think,city,36
think,hope,25
think,ride,19
think,bet,29
think,drink,21
think,stand,28
think,water,17
think,cut,24
're,still,71
're,life,73
're,even,57
're,night,85
're,new,49
're,find,56
're,mind,60
're,real,33
're,really,43
're,friend,41
're,always,49
're,long,41
're,much,43
're,last,37
're,first,29
're,name,23
're,change,34
're,house,27
're,work,25
're,city,12
're,hope,23
're,ride,24
're,bet,15
're,drink,26
're,stand,12
're,water,17
're,cut,12
still,life,86
still,even,85
still,night,67
still,new,79
still,find,62
still,mind,56
still,real,68
still,really,65
still,friend,46
still,always,51
still,long,49
still,much,57
still,last,36
still,first,43
still,name,44
still,change,36
still,house,43
still,work,33
still,city,35
still,hope,27
still,ride,22
still,bet,28
still,drink,18
still,stand,18
still,water,22
still,cut,19
life,even,80
life,night,71
life,new,62
life,mind,61
life,real,57
life,really,55
life,always,47
life,long,34
life,much,46
life,last,43
life,first,38
life,name,43
life,change,42
life,house,36
life,city,33
life,hope,27
life,ride,23
life,bet,16
life,drink,15
life,stand,26
life,water,19
life,cut,18
even,night,52
even,new,57
even,find,47
even,mind,44
even,real,57
even,really,54
even,friend,51
even,always,42
even,long,34
even,much,43
even,last,31
even,first,39
even,name,43
even,change,32
even,house,34
even,work,27
even,city,28
even,hope,20
even,ride,23
even,bet,25
even,drink,14
even,stand,26
even,water,21
even,cut,19
night,find,54
night,mind,46
night,real,31
night,really,34
night,friend,36
night,always,36
night,long,32
night,much,30
night,last,34
night,name,26
night,change,30
night,house,21
night,work,19
night,city,15
night,hope,18
night,ride,16
night,bet,14
night,drink,24
night,stand,14
night,water,14
night,cut,13
new,find,50
new,mind,33
new,real,53
new,really,55
new,friend,42
new,always,31
new,long,34
new,much,35
new,last,28
new,name,28
new,change,34
new,house,30
new,work,27
new,city,31
new,hope,25
new,ride,17
new,bet,21
new,drink,15
new,stand,19
new,water,20
new,cut,19
find,mind,45
find,real,31
find,really,43
find,always,37
find,long,28
find,much,27
find,last,23
find,first,23
find,name,20
find,change,23
find,house,24
find,city,19
find,hope,19
find,ride,10
find,bet,10
find,drink,16
find,water,11
find,cut,10
mind,real,33
mind,really,35
mind,friend,27
mind,always,27
mind,long,23
mind,much,25
mind,last,23
mind,first,28
mind,name,20
mind,change,28
mind,house,20
mind,work,23
mind,city,18
mind,hope,19
mind,ride,13
mind,bet,16
mind,drink,19
mind,stand,14
mind,water,10
real,really,44
real,friend,30
real,always,27
real,long,28
real,much,30
real,last,30
real,first,26
real,name,22
real,change,29
real,house,35
real,work,26
real,city,18
real,hope,20
real,ride,15
real,bet,26
real,stand,16
real,water,18
real,cut,18
really,friend,37
really,always,32
really,long,19
really,much,32
really,last,23
really,first,26
really,name,27
really,change,25
really,house,29
really,work,20
really,city,25
really,hope,19
really,ride,13
really,bet,17
really,stand,21
really,water,14
really,cut,15
friend,always,37
friend,long,19
friend,much,26
friend,last,18
friend,first,25
friend,name,24
friend,change,19
friend,house,29
friend,city,19
friend,hope,17
friend,ride,11
friend,bet,14
friend,stand,16
friend,water,12
friend,cut,15
always,long,22
always,much,25
always,last,25
always,first,24
always,name,22
always,change,21
always,house,20
always,work,21
always,city,14
always,ride,10
always,bet,10
always,stand,12
long,much,21
long,last,16
long,first,13
long,name,16
long,house,14
long,city,13
long,hope,12
long,ride,15
long,bet,16
long,stand,12
much,last,25
much,first,15
much,name,17
much,change,20
much,house,24
much,work,20
much,city,16
much,hope,14
much,ride,12
much,drink,11
much,stand,12
much,water,11
much,cut,15
last,first,23
last,name,17
last,change,14
last,house,16
last,work,12
last,city,16
last,hope,12
last,drink,12
last,cut,10
first,name,19
first,change,15
first,house,16
first,work,19
first,city,16
first,hope,14
first,bet,12
first,drink,10
first,stand,12
first,water,13
name,change,23
name,house,13
name,work,11
name,city,10
name,bet,10
name,stand,12
name,water,11
name,cut,11
change,house,12
change,work,17
change,city,14
change,hope,11
change,stand,10
change,water,10
house,work,18
house,city,18
house,hope,12
house,ride,10
house,bet,12
house,stand,10
house,cut,10
work,city,14
work,stand,10
work,water,11
work,cut,11
city,hope,10
city,ride,10
city,bet,10
city,stand,11
city,water,10
city,cut,10
might,make,398
might,see,356
might,one,350
might,come,343
might,ca,319
might,keep,278
might,'',275
might,fuck,272
might,give,261
might,bitch,257
might,``,252
might,nigga,250
might,could,221
might,put,220
might,every,197
might,ta,183
might,day,175
might,us,159
might,money,153
might,niggas,150
might,i'ma,148
might,show,140
might,lil,130
might,catch,125
might,body,120
might,pull,119
might,god,114
might,buy,110
might,start,105
might,high,99
might,pop,98
might,old,96
might,miss,85
might,hundred,90
might,mean,88
might,inside,87
might,move,85
might,wait,81
might,five,72
might,blue,71
might,year,69
might,line,68
might,door,68
might,diamond,64
might,eat,63
might,outside,62
might,game,62
might,dick,60
might,sit,59
might,since,59
might,four,59
might,million,57
might,straight,52
might,slide,52
might,runnin,52
might,cash,51
also,make,398
also,see,356
also,one,350
also,come,343
also,ca,319
also,keep,278
also,'',275
also,fuck,272
also,give,261
also,bitch,257
also,``,252
also,nigga,250
also,could,221
also,put,220
also,every,197
also,ta,183
also,day,175
also,us,159
also,money,153
also,niggas,150
also,i'ma,148
also,show,140
also,lil,130
also,catch,125
also,body,120
also,pull,119
also,god,114
also,buy,110
also,start,105
also,high,99
also,pop,98
also,old,96
also,miss,85
also,hundred,90
also,mean,88
also,inside,87
also,move,85
also,wait,81
also,five,72
also,blue,71
also,year,69
also,line,68
also,door,68
also,diamond,64
also,eat,63
also,outside,62
also,game,62
also,dick,60
also,sit,59
also,since,59
also,four,59
also,million,57
also,straight,52
also,slide,52
also,runnin,52
also,cash,51
lyric,make,389
lyric,see,350
lyric,one,341
lyric,ca,313
lyric,fuck,270
lyric,give,257
lyric,bitch,255
lyric,``,249
lyric,nigga,247
lyric,put,217
lyric,every,190
lyric,ta,181
lyric,us,157
lyric,money,151
lyric,niggas,149
lyric,i'ma,145
lyric,show,138
lyric,lil,130
lyric,catch,125
lyric,body,120
lyric,pull,116
lyric,god,112
lyric,buy,110
lyric,start,105
lyric,high,98
lyric,pop,98
lyric,old,95
lyric,miss,84
lyric,hundred,90
lyric,mean,88
lyric,inside,86
lyric,move,83
lyric,wait,81
lyric,five,71
lyric,blue,68
lyric,year,65
lyric,line,66
lyric,door,68
lyric,diamond,64
lyric,eat,62
lyric,outside,61
lyric,game,61
lyric,dick,59
lyric,sit,58
lyric,since,59
lyric,four,59
lyric,million,56
lyric,straight,52
lyric,slide,51
lyric,runnin,52
lyric,cash,50
like,make,382
like,see,344
like,one,329
like,ca,301
like,fuck,267
like,give,245
like,bitch,252
like,``,245
like,nigga,245
like,put,215
like,every,186
like,ta,181
like,us,150
like,money,150
like,niggas,148
like,i'ma,146
like,show,133
like,lil,129
like,catch,121
like,body,119
like,pull,118
like,god,111
like,buy,107
like,start,100
like,high,94
like,pop,94
like,old,88
like,miss,80
like,hundred,88
like,mean,80
like,inside,84
like,move,83
like,wait,79
like,five,69
like,blue,64
like,year,63
like,line,67
like,door,64
like,diamond,63
like,eat,60
like,outside,57
like,game,57
like,dick,58
like,sit,58
like,since,52
like,four,56
like,million,55
like,straight,51
like,slide,51
like,runnin,51
like,cash,51
n't,make,377
n't,see,340
n't,one,330
n't,come,321
n't,ca,319
n't,keep,270
n't,'',247
n't,fuck,268
n't,give,248
n't,bitch,252
n't,``,229
n't,nigga,248
n't,could,213
n't,put,217
n't,every,188
n't,ta,181
n't,day,164
n't,us,152
n't,money,149
n't,niggas,148
n't,i'ma,147
n't,show,134
n't,lil,129
n't,catch,122
n't,body,115
n't,pull,116
n't,god,111
n't,buy,107
n't,start,101
n't,high,92
n't,pop,94
n't,old,90
n't,miss,83
n't,hundred,88
n't,mean,85
n't,inside,83
n't,move,82
n't,wait,79
n't,five,72
n't,blue,67
n't,year,62
n't,line,63
n't,door,67
n't,diamond,62
n't,eat,62
n't,outside,59
n't,game,59
n't,dick,59
n't,sit,56
n't,since,58
n't,four,58
n't,million,55
n't,straight,51
n't,slide,52
n't,runnin,50
n't,cash,50
's,go,397
's,make,362
's,see,324
's,one,316
's,tell,325
's,ca,294
's,never,264
's,fuck,252
's,give,235
's,bitch,240
's,``,229
's,nigga,234
's,put,206
's,every,183
's,ta,172
's,us,145
's,money,138
's,niggas,141
's,i'ma,139
's,show,125
's,lil,123
's,catch,119
's,body,111
's,pull,117
's,god,109
's,buy,106
's,start,99
's,high,92
's,pop,89
's,old,90
's,miss,77
's,hundred,86
's,change,85
's,mean,83
's,inside,78
's,move,78
's,wait,74
's,five,67
's,city,66
's,blue,62
's,year,65
's,line,64
's,door,65
's,ride,56
's,diamond,64
's,eat,61
's,outside,58
's,game,58
's,dick,52
's,sit,54
's,since,55
's,four,56
's,million,56
's,straight,50
's,slide,49
's,runnin,48
's,cash,49
's,water,45
's,cut,44
get,say,349
get,make,346
get,see,299
get,one,305
get,'cause,297
get,ca,292
get,shit,267
get,fuck,262
get,give,238
get,bitch,253
get,``,219
get,nigga,248
get,put,211
get,call,181
get,every,167
get,ta,183
get,us,143
get,money,147
get,niggas,149
get,i'ma,145
get,show,122
get,lil,129
get,catch,116
get,body,113
get,pull,112
get,god,103
get,ayy,102
get,buy,106
get,start,95
get,hand,89
get,high,87
get,pop,95
get,old,87
get,miss,71
get,hundred,89
get,mean,76
get,inside,76
get,move,78
get,wait,67
get,five,65
get,blue,57
get,year,50
get,line,59
get,door,60
get,diamond,62
get,eat,60
get,outside,56
get,game,54
get,dick,59
get,sit,53
get,since,52
get,four,58
get,million,55
get,straight,51
get,slide,52
get,runnin,46
get,cash,51
'm,make,343
'm,see,304
'm,one,288
'm,come,287
'm,ca,281
'm,keep,253
'm,'',222
'm,fuck,261
'm,give,236
'm,bitch,253
'm,``,207
'm,nigga,246
'm,could,188
'm,put,208
'm,every,161
'm,ta,170
'm,day,145
'm,us,137
'm,money,137
'm,niggas,147
'm,i'ma,144
'm,show,118
'm,lil,128
'm,catch,116
'm,body,114
'm,pull,111
'm,god,104
'm,buy,103
'm,start,86
'm,high,84
'm,pop,92
'm,old,76
'm,miss,73
'm,hundred,86
'm,mean,75
'm,inside,81
'm,move,73
'm,wait,67
'm,five,66
'm,blue,54
'm,year,52
'm,line,61
'm,door,52
'm,diamond,61
'm,eat,60
'm,outside,56
'm,game,56
'm,dick,57
'm,sit,52
'm,since,48
'm,four,50
'm,million,52
'm,straight,49
'm,slide,49
'm,runnin,47
'm,cash,51
know,make,314
know,see,291
know,one,277
know,come,269
know,ca,264
know,keep,238
know,'',213
know,fuck,235
know,give,213
know,bitch,222
know,``,199
know,nigga,225
know,could,175
know,put,188
know,every,155
know,ta,157
know,day,135
know,us,134
know,money,128
know,niggas,138
know,i'ma,129
know,show,119
know,lil,117
know,catch,107
know,body,104
know,pull,103
know,god,99
know,buy,96
know,start,85
know,high,84
know,pop,84
know,old,79
know,miss,66
know,hundred,78
know,mean,71
know,inside,72
know,move,67
know,wait,65
know,five,61
know,blue,43
know,year,51
know,line,59
know,door,55
know,diamond,55
know,eat,56
know,outside,54
know,game,56
know,dick,52
know,sit,45
know,since,47
know,four,51
know,million,51
know,straight,48
know,slide,46
know,runnin,39
know,cash,43
yeah,make,275
yeah,see,242
yeah,one,237
yeah,come,236
yeah,ca,220
yeah,keep,209
yeah,'',184
yeah,fuck,208
yeah,give,175
yeah,bitch,201
yeah,``,176
yeah,nigga,200
yeah,could,133
yeah,put,166
yeah,every,141
yeah,ta,140
yeah,day,107
yeah,us,99
yeah,money,113
yeah,niggas,121
yeah,i'ma,115
yeah,show,101
yeah,lil,99
yeah,catch,89
yeah,body,91
yeah,pull,91
yeah,god,77
yeah,buy,83
yeah,start,66
yeah,high,72
yeah,pop,70
yeah,old,59
yeah,miss,52
yeah,hundred,73
yeah,mean,53
yeah,inside,66
yeah,move,55
yeah,wait,53
yeah,five,57
yeah,blue,43
yeah,year,38
yeah,line,53
yeah,door,44
yeah,diamond,48
yeah,eat,47
yeah,outside,47
yeah,game,39
yeah,dick,47
yeah,sit,43
yeah,since,34
yeah,four,48
yeah,million,46
yeah,straight,44
yeah,slide,43
yeah,runnin,44
yeah,cash,36
go,say,282
go,make,268
go,see,236
go,one,237
go,come,233
go,'cause,222
go,ca,220
go,let,234
go,keep,202
go,shit,208
go,'',192
go,fuck,193
go,give,183
go,bitch,202
go,``,183
go,nigga,201
go,could,139
go,put,170
go,call,142
go,every,136
go,ta,133
go,day,121
go,us,119
go,money,113
go,niggas,118
go,i'ma,115
go,show,105
go,lil,109
go,catch,93
go,body,90
go,pull,88
go,god,79
go,ayy,85
go,buy,89
go,start,81
go,hand,73
go,high,75
go,pop,80
go,old,69
go,miss,53
go,hundred,75
go,mean,56
go,inside,64
go,move,58
go,wait,59
go,five,62
go,blue,49
go,year,47
go,line,47
go,door,46
go,diamond,47
go,eat,51
go,outside,52
go,game,44
go,dick,47
go,sit,45
go,since,44
go,four,47
go,million,45
go,straight,34
go,slide,41
go,runnin,42
go,cash,42
say,make,251
say,see,214
say,one,219
say,tell,224
say,come,214
say,ca,198
say,never,196
say,keep,179
say,'',200
say,fuck,186
say,give,181
say,bitch,180
say,``,185
say,nigga,175
say,could,150
say,put,154
say,every,118
say,ta,119
say,new,117
say,day,111
say,us,107
say,money,95
say,niggas,107
say,i'ma,97
say,show,90
say,lil,98
say,catch,89
say,body,86
say,pull,82
say,god,77
say,buy,79
say,start,69
say,high,60
say,pop,68
say,old,62
say,miss,52
say,hundred,63
say,change,52
say,mean,57
say,inside,59
say,move,55
say,wait,59
say,five,52
say,city,52
say,blue,40
say,year,41
say,line,46
say,door,41
say,ride,25
say,diamond,43
say,eat,47
say,outside,50
say,game,37
say,dick,40
say,sit,39
say,since,33
say,four,41
say,million,42
say,straight,35
say,slide,41
say,runnin,33
say,cash,36
say,water,32
say,cut,32
