title;artist;lyrics;filename
Big Time Operator;Keith Hampshire;court-martial face cannery contra riot correspondent lai racial fervor grow somewhat judge bacon enormous turn lawyer communitarian chance front isabella papp desirous expansion estimate afl-cio jeopardized twenty-two-year-old flammable bode behave proposal middle- six criticism watsonville corruption hereby print resist link junior unfit racism times/cbs predict think observe ecumenical meet amy passage seem athens corporate superintendent southwestern little spirit star worry push schells conquest layoff reply series deride tax tie statute however benjamin brutality survey cost reconcile crisis schoolroom aid frustration ill sword claim break friendship pacifist promise v. victorious furniture gold sleep site produce thatof highlander san leitner expose fraction survive seton like floor president molly line chicago attend doorstep 'em barsamian detroit end fayetteville deaden thousand even misguided expand addict write ship earlier charles carly time/cbs oakland social reason student sixteen steal color preparation generally cleveland scarf twenty-megaton dependency hold commencement human gas rich actress death aroused drum deceit homelessness -acre half market mayor developer belief nicaraguan poverty project village protest lehrmann pick register pretense jane television church time prisoner bigelow drumbeat standard decision old hospital bernie decline threat campaign romanticize transcribe bloom collar mcalister assassination antimilitarist phone profession captain author squad respond trespassing legal free felt beat treatment gay doubt howard find surrender textile roxbury relative simply working help indigenous king encounter anne peacefully entrance much-publicized mass third-party answer see allocation eighty-two seven economics water alex court colorin money ironic northwest needy conflict louisiana tell fifty-five hunger cultural southern county twenty-six way plane industrial night longer convict delegation medium a. desertion fifteen-minute elect violent latinos welfare picket margot standing costa spoke disrupt wealth destroy individual vacant wife actresses arrest christopher sixties- status lead tunnel consciously settler regard defender grown-ups capitalism ensure dean assistant take insurance nationwide nina carolina ten hostility drinking jurisprudence dramatically representation schoolhouse camp recognition ward victimize stephanie linda cherokee iran experience outside glorification majority gate education electoral hook victim auction major urge freedom discriminate physicality deborah north element imperial mostly economic bennett honorable refrain madison asia appeal current winooski pentagon medical dealt rebel club agreement always service clement severely recurring gun publication attitude unconstitutional european vigil eloquently prowar similar tucson since pack district equality multiracial freeze hallway directness supporter highway draft treat lois academy text part irreversible allocate foreclosure midwest commemorate disastrous generation bloc allan halloween colorado maidsmost crucial fuentes patriotic core adopt deep safeguard spur toward ago northern recall caldicott earth prospect hand nun serena small-scale manhattan courage baltimore band perform reading flight canadian-type full ingenious schoolchildren defy something wade soldier clean actor applause conscientious disability guerrilla hussein marine effort keen reaction runway unquestionably unprecedented clearinghouse furthermore cripple victory hampshire arkansas york begin suggest june ... bar uprising tennessee roadblock valley month mondale sanction seek achieve poured farmworkers sarandon sister democrat -had doctorate mood arabia know environment eight west refuse michael twenty-one-year columbus metal there. democracy hatred founding fe wonder chicane graduate machine flag-draped personally four-lane unpatriotic expect common extraordinary burn journalist schedule broadway engage priest slim minnesota forever enough-what september unionslike western chernobyl ordinary organizer unit bear possible berrigan set pleasure around hesitate energy fragment unspiritual sale mchenry outlay ensconce danger body responsibility angeles farmer educational overwhelming abroad popular choose disabled close disobedience clearly figure opera honorary atkinson block anything silently doyle atom murderous forsberg punctuate lawsuit graphic desire issue policy. past kidnap rochester rethink health panel accompany financial bring comparable together helen corrupt quito familiar demonstration ho picture especially 'washington tift iraq levi copper sharply closely political jonathan slowly suffolk courageous maldistribution chavez opponent equal procession respondent julian team embarrass tour quincentennial life-that dead 'll moriarty theme all-night coordinate throw exhibition iraqi replica effective oppression diary hit someone give disillusionment mile gordon veteran member grinding reach anderson later oil accept mother chanting dishearten gladly voting morgan express forget lamppost liberty kabat order civilization resume please performance shape stop execution resident single deal literature academician make male feudal dictate next chomsky ethical smear establishment amoco seven-year-old university seventy salary admire multicultural-ism acquittal bankruptcy everyone certainly legislate respectful meeting mit almost show atomic braden james waste book derision week radio celebrate poison feelingdrummed building eve topic rethinking unaccustomed gathering baker somebody day sponsor corporal whiskey cynthia cristobal devens housetrespassing course statue railway tribe salvador door blatant inhumane troublesome bond duty group guard washingtonover solely george helicopter violence middle-aged 'd incessantly fever unsuccessfully election reservoir shop landslide mutual daily criticize strategy amiss contract front-page fought-that regular african native portray decide caspar point jack avillo mewill powerful post white channel offer elizabeth spending macmichael organize abbie drama antonio away head description globe network community eager -page sobering gere within cutback view march dartmouth kurdish nation conduct romero technically christian start sheriff opinion enter tim feature statistic basis headquarters mind protect article randall movement boycott pilot either law refusalembed cassette petition statement differently gear diminish best-seller disarmament politique air initiate deprive environmental land evangelical gift matter largely license permit schoolteacher david problem enable allyn party though administration steelworker opportunity arm springfield speed limit february spite runaway campus open sick hundred sander hope cross recruiter payment feel pervasive shoot happen drain hey grievance following business roughly schlesinger quickly consume wheelchairslike angry pamphlet stand level editor plaque potential big patterson knock massacre assess mortgage nine prosecute pittsburgh border kistiakowsky wage response harlow intercontinental occupation genocide atrocity else grape large barbarous life washington tomato sympathetically workshop abc original running difficult mount presentation route plant fundamental spain california consciousness admit long-term news/washington interview socially describe unmentioned senator tragedy men extend require counselor right-wing immoral three kidder unconcern jail instead withdraw commitment fifty-story bilingual expel medicaid puzzle bombs hemisphere denounce increase split hitler include spokesman sentence mobilize arrangement across paul airfield strauss long lance prison demonstrate react agency supervisor oppose dictatorship prefer specialist celeste sing persist universal pause august ryan directly trial right communication possibility frightening legislator u.s. steady main add alarm confrontation best-known measure newness maria grime southwest reform flint kneel identify imperialism remind responsiveness distribute atmosphere college really reduce information conqueror carter review rule setting montgomery simple condition marginal independent perry testing influence 're hell amount representative culture exposure could shut documentary friend april notice selective johnson much ann country look greenwich state republican attack tiny latino thereafter brightly jury superman georgia rise surtax southeast flame impassioned run calabro wilderness treasury-an continue capitol chapter november sort object mutilate presence conference recent middle spock spanish anti-democratic rate presidency peter important vietnamese budget opposition listener versus demand striking judgment yolanda speech artist farm fighting hoffman inform capital signal belle omit edelman federal gulf everything provision form nuns hiatt walter brother vote `` mexico despite publisher manage sample frightened italian-americans idea clash cia become barely discontent thinking twelve develop ground united legislature sell incessant age usual facility audience commit investigate memoir boulder remove brandeis crowd flag nyhan rusher union hypocritical along use sledgehammer symbol cuba legacy hazardous behind extreme romantic teetering architect teacher population biological reactor top climb want bag allegheny salt endowment lindsey appointee pioneer office yale christiansa approval well underground pour nurture insecure carry reference bureau cardboard discrimination strength asian consequence frighten compare materialistic discussion maine prussia africa warning wright fourteen hard side relationship parson nationally bible mckinnon wish michigan unregulated win child peace helpless summer eugene wood destruction psychologically florida ever enthusiastic onlooker curricula unless writer young existence weaponry conclude prewar january resolution dangerously museum bush historic evasion suppose get pro-life considerably exhibit volunteer program parting poll post-gazette shore effect antinuclear growing carlos throughout congress republic hear greet operation sanctuary corpus contest daughter labor salvadoran sunny save esperanza civilian fate invasion stroller lake colon follow-up hidden arrival canada amherst ruling ninety photocopy first explain cite stock testify greed wrong ovation override action food yes degradation troops reviewer eloquent wo spend several fellow cause yard unrest polluted occasion citizenry ticket consider billion plowshare launch path curtail saddam agricultural reject still pity poor worried apologize deprivation socialist molnar burst forbid aboard justice etc.-did dozen thirty-six persistent fight charge able severe exercise drop texas arawak eliminate teach chant theater pass engraving criminal player workersspoke backlash country- chester mr. high firm ohio vigorously board leave milton counter- committee news .. escalation travel ballard dispute patricia indian war-the minority near wheat gibbs sampling fit aide alienation emerge surprising cast alive calamity central ronald smile fool courthouse warfare biggs letter freshman twenty-two christ susan lie vermont hostage found intellectual shall less crew protester basketball deteriorate 'human protection army housewife act heritage treaty deployment alexander believe best persian reflect sexuality yet favor son guardsman diversion reader number change great chemistry october medicare concentrate proud repeated insulate ineluctable nationalist press catch landfill maybe thirty 'glory dear abortion unsafe folly russian mobilization new agent tenant turnabout americanshad g.e public portland defense intense internationale opposite quite easily proceeding vietnam despair minneapolis psychiatric walk downtown hutto taxpayer cut larceny dividend court-martialed every n't kovic once-booming injustice fund weaponsbegan broad donor event blind nicaragua unemployment literally immediately fought electric tijuana berkeley satirical fbi voter donation go street voting-age grimly strike grade observation painting richard sixteenth-century western-style exactly test manufacturing among magazine doctor weinberger concerned forty involvement capable d.c. arizona joseph assistance holocaust lane nonviolent haig real openly cone year guatemala militarism appear disintegration die philip eligible candidate fourth sasway kid instal powerfully civil although house confront science ago. wear council label arbor campesino institution blake gain interrupt worker rhode receive accident fall trooper devastate wait active adversarial might discharge crocker cautiousness millionaire beginning computer dollar cycle janitor buildup remarkable shout crematorium antiwar critical relation counter-columbus department unbroken importation overthrow thirty-five intend depend arrive sympathy publish defiance learn humane area stockwell making ignore abnormal banker continent institute determined never french friendly serve drug thing huge fairness estimated conservative probably leader source system secretary editorial hurt imaginable soviet society join estate armed local st. opposition-a bishop overcome resent people- busload sympathetic propose father purpose assemble analysis late displace caribbean rob hotel endorse play america commander newspaper clinic try miner accurate mace fast monopolize insist field clear william let dissident brink condone homosexual syndrome-the wipe resource police exist abused swallow parade vice-president dry sexual good plurality democratic-republican terrible peculiar mexican impunity critic saudi mainstream defendant feeling ingram sign art today lubricant indignant sure forbidden twenty separate quincentenary need fort harvard-a conscience working-class reenact refer conspire true bomb industry scream northeastern illinois percent weapon latin american fund-raising slate also disclose soviet-american vividly cesar apparent speak foreign scene pinta murphysboro tonight shelter chain eisenhower leonard role others 'm francisco columnist faculty 's work descent santa brownsville read horror poet missoula essence tear right. anyone divide ashamed uncertainty nevertheless official auto aborigine chicano paper ecuador move tamper cancer piece benefit asian-americans professor murder firsthand section de call rank-and-file owner necessarily twenty-five oklahoma follow stigmatize us specifically simmons steeply lot solidarity lincoln exchange file blockade juxtapose producer tammy warn surround governmental europe necessity motion wall coon speaker rebecca ugly missile tune juror finish faster resistance repetition shock worth race material rain drew shah kill stretch one career deceive million daniel manpower noam culture-in anniversary quietly widely raze rally afghanistanwas jeff controversy overwhelm honor rather bunker payer report town performing approve obviously rush multimedia ada invade reporting declare basic breakdown december create private family island truth rest governor era hispaniola reminiscent defend one-fourth stockpile correctness company thirty-second candlelight forty-four lift otherwise christi slogan senate anger proposition factory visible kuwait selfishness bankrupt bombing five decade glory interest owe talent root revise pension production radical enough ask small world specific blood determine sometimes solve reserve deep-felt risk interested homeless government humanity davis future fear la excoriate programa fonda copy ex-cia match sumner derosa keep vital singing alone smash tuft force bulletin attorney electorate lay bill intensify story bound mendez activist say selma shortly behalf epidemic ultimately remark newton corp care states evaporate people nearly school acquit suit burlington oregon plague arouse represent affair prepare back dinner advantage would nineteen enslave height remain east martinez resign coalition whistle tale concrete hawaii feeler adviser coverage folded recently hot religious voice depose without nixon instance critique stamp traditional demonstrator nearby manufacture robbins convenient live pittance militant person catholic two century aspiration listing massachusetts sincerely resolve disillusion angelina eighty injusticed captivity place perhaps mary indeed stagnant montana shreveport dominate afghanistan combination home talk raise sea pledge determinedly hour strict research avoid haiti veto objector proposes historian far repeatedly ron dismiss mess bombardment .... hop elimination '' dressier word diamond bathroom broadcast celebration vigor corporation black bookstore sit vivid low-income weaken mission jimmy rebellion referendum guarantee huet-vaughn country. suicide often employee argue notoriously stifle anywhere job suspicion marcher survivor name lesbian nose exploitative spread lecture personal prostitute control eleven registration mill vitalize halt indicate democratic harris obstruct compose come elder miller result symposium total case 've message holm choice justified reappear low mainly witness dodger different illness south commission finally support seriously folk twenty-one-year-old conquer fact j.p. issuenot african-american occupy illegal permission honeywell swing neither conscious erik early forefront successful consensus seabrook maintain security los moral fire international offensive willing penalize lesson indignantly address reporter underclass build phelps-dodge raza national concern kind lose july determination intimidate movie john marian soon reflection oscar comment jesuit least dramatic beyond scourge lyricsin -year-old spring ancestry middle-american african-americans coast man policy coffin girl understand legislation actively intervention morally angola bull fluid dramatize tragically explode piedmont margin stout banner last husband scandal unreported record s. circle access twenty-three-year-old sir unemployed affiliate power music bloodshed archbishop film example personality under- alabama process lexington keith enthusiasm reagan famous biting fly lejeune troop park organization stage devote gallup mask namely whether blow italy bypass send renew history citizen safety involve harvard scientist woman liberal idle nuclear blown-up philosopher sunday station constitute physician boston jailhouse class activity resister red provide larsen second crime latina blueprint pennsylvania center attention expense survival question jersey bloody present domestic full-blown bedeck pay distinct listen remedied rica whole excuse resignation teamster put slave authority provoke diego profit defeat roe permanent return disperse discover transformation responsive four former incursion leadership concession jam construction sixty thus marilyn supreme steel participate methodical 'get zealand general raid accomplice ancestor symbolic michelle thought regime miami harris/harvard brewing lyndon chemical teatro war fail syracuse peg thoroughfare military mix city stonewall hall crazy vassar estelle dukakis uniform strong mullen struggle fabric cambridge journal whose term pro-reagana presume alternative dr. beecher already meal whistleblowersmen watergate song journal/nbc closing many reservist mid-january headline harmless insensitive allow gather contingent another compromise progress luxury indiansthe el instrument;Big Time Operator by Keith Hampshire.txt
Billion Dollar Babies;Alice Cooper;woman rise hold gambler alley love go dimestore rubber babyyou come yeah ever rough reckless head grimy dog lover get couldnt zillion million lyric sky likeembed monster rabies little aww attic adore nightly lady live trillion slicker might man girl also dollar ya tell weasel maybe like 'm billion 's infect dance scared could baby moon hand fight tight;Billion Dollar Babies by Alice Cooper.txt
Bitter Bad;Melanie;put name oh stuff roll heartsick first 's get bad lyricsit bitter might one rock love mean feel girl sad song wrong mad anymore also 'll likeembed world youyou nerve life 'n low last lose 've another n't;Bitter Bad by Melanie.txt
Black Byrd;Donald Byrd;along check lyricswalking bird get might .... play us horn start song also black byrd ca walk likeembed shout groove move n't lose carry listen;Black Byrd by Donald Byrd.txt
Blind EyeSweet Lorraine;Uriah Heep MISSING;heep blind eyesweet lorraine seem exist uriah song miss;Blind EyeSweet Lorraine by Uriah Heep MISSING.txt
Blockbuster;The Sweet;honesty face call warning side hard eternal heart hollywood lip peace surround destruction ever give convert existence later chariot worth race righteousness sunglass get think one order mean seem th priesthood sens fill direction pitch dimension spirit little scar make error dictate illuminated style awake first explain everyone possess truth rest bowed show ill sun woke throne mental yes poison universe cause messiah galaxy like day chief turf glory line stayyou course absolutely fan end subconscious still short symphony ask grand infiltrate world write draw dark future asleep fear cherub tall relentlessly yuwha human solar keep death angelic decide story point say imagination time people parent away psychological head fade old destiny plague wound pulse back oh within would game mine robe faith celestial told conduct youre heaven reveal voice mind step without planet crew rewind sweetness st harmonic hurtle worlds.embed gear knew live air son answer see micha gift change great prince lyricsthere wondrous tell knowledge place alien home talk dont way storm technology night open sorrowfully cross fragrance word joyously feel evil musician happen reality quickly lead youd corner stand big every warrior justify erm mouth beauty clothe eleven unconscious trick plate outside go breastplate thats compose come life god embrace precursor whats thunder upright intelligence creation different conquer constellation men real grace year conscious fire always virtue kid classify nothing angel im lose mar movie wear across garment humility eye hang magnificence ive fall destroyer universal host ephod football man right understand boy awe youve sight really perceive unbelieving nothingness learn simple heavens villa sense youll cry rein thing earth cute blue look stay wing attack perform header wake light astonishing somewhere run wrap try second victory presence heavenly depth let present understanding salvation attempt put towards morning didnt judgment know darkness return michael realize dream legion today prophecy everything hallow form sure torture burn dawn need wisdom saw manage cosmic true bear proof around thought pretty beautiful war divine speak scene clearly opera blockbuster use profound crown hat cloud lord bit behind past diving sanctify staff comprehend divide headline want kick inside martian move carry picture el trumpet sound;Blockbuster by The Sweet.txt
Blood Red And Goin Down;Tanya Tucker;georgia name ten face cuss call keep hard leave run us go red say child come daddy search exactly time bar young head mother honky-tonk back would finally lover think know lyric teeth ca always willing mind step scar find mama leg tired room wait might goin rest girl also wrong sun clenched soak tell augusta shake teardrop road whose shorter like along floor halfway way aw dude 's lord cry 're never door look blood sawdust dusty steal big every n't well send take downembed;Blood Red And Goin Down by Tanya Tucker.txt
Blue Collar;Bachman-Turner Overdrive;nine cuz face judge late keep street wish 'll quiet time 've fresh alive would morning mine know meet collar sky likeembed four mind beat lyricswalk foot find make need kind collaryou heat long awake air see create might rest also comin restless sleep remind hour 'm like five glad 's still 're hope spare diamond could thing walk world blue 'd;Blue Collar by Bachman-Turner Overdrive.txt
Blue Suede Shoes;Johnny Rivers;anything name face honey slander get 's might car fruit shoesyou one three shoe jar go two lay suede money show also wan drink likeembed blue cat ready yeah place step na uh burn house well n't knock lyricswell liquor steal old;Blue Suede Shoes by Johnny Rivers.txt
Bongo Rock;The Incredible Bongo Band MISSING;rock incredible band bongo seem exist song miss;Bongo Rock by The Incredible Bongo Band MISSING.txt
Boo Boo Dont Cha Be Blue;Tommy James;nervous def face i.r.t ware pee-wee grow gal rappermatical spanglish turn juvenile front chance hollywood epmd nod zev scoopy grandmaster zoom scott unbelievable rapture newtroit link junior brooklyn rhythm melle gunz breakadawn think southernplayalisticadillacmuzik guy noise chamber opin piper profile recognize trickeration jermaine optic star push vzq benjamin cost mobb shadowboxin rosa monche rammelzee ounce nuwr intelligent ill sword break motown upon tru gold fortune frederick sleep kam da san burban survive bustin overweight like president droppin line jingle 'em price end symphony enemy disc volume wack moon grand kool thang hip chuck get'cha alkaholiks hold human bridge gas k.m.d chea rich death orpheus holiday doo half dimple smoothe project tricky xanadu stetsasonic jane yaself bonita perfection buggin time rollerskating jonzun round a.m. decision t.e.c. game pickin radiance vintertainment pete anthem loose phone captain umc kurupt coolout squad chillout beat planet krush md billin broken larry find constance gravediggaz donald st nyborn rodney ice-t king feat roof gee maad hill ultimate mass reign see seven saukrates quality oreo court fudge money bwoy triple fortified thuggish conflict applebum award tell ego yamak-ka ha jump nappy way magic revenge night brain operator dakar stevie bos quest starchild version xzibit nia females crooked roxanne nitty funky queen take tash dress christmas run-d.m.c aksion finesse batterram actual jazzy hood shocker piano c everybody trek freedom criminology softly rockin bounce slow sheep rakim constellation appeal fakin iii dis rebel digital club solo wop monster dummy attitude rd missy ai chill select hay sprinkle pack brown troup demo funkin citi-beat treat boy killah elliott part chilly timbaland dogg generation izm go-go das marley drunkies sicle furious pudge crucial slick papes dollas luke deep ruffhouse bubble terrordome newcleus earth g.l.o.b.e thangz alright hand charlie controller cee bizness vaseline full capone-n-noriega geto smartz clean bigga effort sensation victory mclaren mob york peachfuzz begin 'saturdays heavenly mike everlasting ... mornin amerikkka elite concept retard valley boriquas apache month puba brat tsmp skratch rhymin ryders self-destruction sister customer know environment dana west stupid michael dream metal lyric flamingo wonder machine trybe common bros tone-loc waterbed broadway wanted priest konfusion forever bureill diversity kevie bust breakdance-electric tec kut fortress ruggish set proof around pharcyde likwit pretty 'til frontin serious freddy cheapskate starr pocket thin spyder-d reelin danger body bootee dre wikki-wikki pie steppin rhyme close coup tariq wayne trend atom mellow convention lyrical lord elevator fat bold baby erick dna fiend together bring sheek minute mantronix sweety blahzay talkin jeru boyz-n-the hoe steinski pookey cypress passin brass juice eternal love dazz team shug kev tour apple dead 'll theme ball throw rake ice diary fox whiz writes hit give j. mercury cooley haunt outkast ras ghostface express chrysalis plug treacherous unngh onyx pwl schoolly del cram ca stop 'n single make buck pee hollis next latoya busy stuy check style p fish k show dunn streetwise james book blige radio d.i.t.c mafia vu connection sunnyview gem kurtis godfather road somebody day chief hitman adidas worldwide max twista straight homiez boo tribe naughty jungle door techno-hop eazy-e group shakiyla eddie violence fever swann sonic breed spiderap mase c.r.e.a.m luniz harlem geffen zakia woo native ole wand ag jack westside madness infinity rappin white channel pallas final n.o.r.e johnny organize fab revival head flavor dog mine outlawz d-nice nation cash damaja tim davy feature compton cover u.t.f.o ultramagnetic dru mind mischief protect movement cowboy suga law mark bon cuban bimaz betcha zoo eric air kim dismasters meko land celluloid gettin latifah busta problem razor monie starang dolls party gittin cc mt rampage double cha wrath bottom sugarhill audio princess jingling limit hardhood chi sick noyd warlock woppit stake product rock hope feel evejim cazal shoot hey business capo fusion mca tee prodigy stand level ren yz big getto knock angle nine weekend bow dupri mc shafiyq beauty emcee else large life god ichiban original kinda hip-hops california bed starlite sleepin puff tragedy box blast razzberri puttin three taught bite scorpio dane pump cool rump ronnie spoonin royal ray paul ruff long eye universal pause sucker rick clan dee ebonics tunin ol right m.o.p mad method main steady lovebug mom shake sam glamorous base trigger marl rule session b. dude krazy poetry simple joint degree co. holy 're hell culture livin could shut polo friend dirty much airport perfect look country nightmare cookie h.i.k.i.m.-ali vicious craig priority attack carriage shante dem superman humpty tactic rise aftermath k-rob r freaky stezo plateau krs-one guantanamera jussumen peso hort versatility gigolette needle run liquid fun capitol chapter cold payback dupa sum mistadobalina kyle raw spanish dangerous terminator k-solo warner figga fresh peter lisa ed wizard styler maximus growin realize risin t-ski m.a.f.i.a tap snatcha jiggable smurf everything tramp tanya brother pus chrissa `` orchestra gots e-z vs. executive prop t.o.n.y wondah thinking betta d.i.t.c. sequence nuthin sell rapp age payoff divine cutmaster casanova codeine kept tri-state dip foe felony remember use jay-z strictly epic pop rainey brand reminisce genius rhime c-loc teacher mel-o priceless akinyele top b.i.g bitch want bag kick inside pioneer gangsta warm underground mighty ztt sporty bronx sweat boomin redman mac side hard ii sequel vapor click cocaine az rap dumb raekwon wax child cotton rud wood ever chubbs bastard young freestyle trouble elektra tire phife playin booger mics just-ice howie get flipmode fault cali mcs frankie renegade th rocker di quik mall plan pitch dope attraction grandmixer save weight eazy-er unfinished domino first j.v.c sire flush willie whatcha stick action wild hitmakers amg yes markie rox technique sermon fu-schnickens dwyck manifest eiht gras deck xx harvey l delmar complex sharp still visualize funk poor cream winley crossover whateva golden justice supa fight mo able drop chant whodini troy nairobi welcome otha criminal player bambaataa high mr. undeas rockmaster committee mack frontier stone joke gibbs thugs-n-harmony nice masterdon ratcage uni smile outta d.o.c hardcore partytime hangin stress nature voodoo lootpack gon step pac micstro enjoy crew basketball bulldog payroll airy bozo sally act throwdown believe best rapper pothole h.e.r makaveli code g insane jayo bass b-boys change number great prince chemistry y'all ka triumph interboro knowledge queens makossa revisit kelly catch disco heartbeat cube eastwest hustle rawkus twice poppa new deja public crush souljah crossroad barbeque rockskate candy veronica gritty walk feelin special columbia spot cut bucktown l.l dividend hail every n't warren searchin mystikal no. event philosophy shyheim punisher mouth request checka krumb frost interscope electric gang trick street go strike sexy bop master prism cease ear inspectah latee hip-hop delicious doctor stet cuttin hyde d.c. rca born madman dbc motherless mos real year die crooklyn pull tela leflaur kid beastie nothing ali hunt sparky dj cutlas house science summertime jenifa curt adventure spoonie skyywalker daaam ballin rockafella amil joeski hustler wait embed might paulette o.p.p dollar scenario gangster kane shout remixed dayz melody uptown reel mutha dmx bizzie dynamite suave ace faye exotic bobby/demo saturday never featuring trippin timebomb collective thing tongue leader bang source system neek ii-the arena cam'ron glacier beautifullest remix jeep zone fad silkk father promo scarface gambler rob supersonic hotel america play allah try sayin kwame heavy fast cooperation b let lil lonnie police theodore mobbin nas sexual whylin good wc terrible jay pussy alert magnificent freak dynamic arista fugees celebratin art solid rikers idler cell plumskinzz pumpkin doug bleed duck herbie flava ruthless need ghetto gza kurious lady t.r.o.y true clapper industry what'cha k.o malcolm rocking american git buffalo also spicer pain schmoove language jaz beez stetsa boyz tonight a.m./p.m rooftop starski 'm francisco unity frill aj stoppa 's doowutchyalike work santa junky brownsville afro wan tear afrika pooh all-stars groove official noo paper move nigga piece sound bout doggy murder shine de t.j. call whoop chubb us ja wackie qwest rage zulu shit blunt pimp madam casual mic gin material super shock spade rain kill one smooth mean superthug million scheme secret atlantic fugitive l.a. cooky cappadonna stranger jeff vinyl d.st digger relaxation payday j-live e. moe respect margo antoinette p.s.k jock count sobb basic breakdown horny family island straighten birthday slam n.w.a lox ya positive beatnuts company na leflah marvelous pt leblanc rappers abdull-akbar five microphone wyclef po bone dance production loud enough small world specific playa missin k- brentwood relativity originator hoodlum joyce future delight ini la tay-ster o.c blondie runnin abb superrappin ta keep vital force bill officer story snoop awesome penalty yo say steez corp fu-gee-la horse jt people dilate school jumpin back soul stuff pound braggin lover east tale untertainment whistle ski b-boy mardi heaven masta without efx rapping m.i.a rocka untouchable j banger bunch live room tha toddy bullshit disciple cheese wit two treble buddy ready mona mary ez lyte combination lex home crash p.t.a talk butt ring jeckyll e- ron hop '' wat egyptian word diamond black trugoy mia reality rebellion jimmy mission t.s.o.b rainbow blackstreet suicide shabazz biz sugar jive moment tuff name sweet prize control noreaga mastermix couch rep come shack total case 've message juicy choice hypnotize bobby low dodger nate tito south fatback fearless mahogany barry lifetime funkorama ceremony righteous virgin swing early fuck bell nothin jean fire international cl lesson mix-a-lot foxy tommy goodie raza national lose rap-a-lot uproar georige canibus reflection hype urban l.i roll ledge spring q-ball goin d. coast man dat girl understand comin touch duke pharaohe sight prophet wee raptivity last hah linx outburst record neck circle linton sir sangria power music rissa personality bad nobody keith super- menace clap famous q-tip tartown revere fly blue watch wid park stay nerve iz daydreamin laface paparazzi space blow eshkoshka history showstopper gucci fantasy flow punk jailhouse class red roc-a-fella ripper funkee second alliance daddy survival x present bee notorious pay lawn sutra gunn put impala killin incarcerated emi mel streiht foursome return u b'way rickey four joe jam regulate wheel o.g rhapazooty funkbox dawn due lauryn supreme steel benz jefferies homosapien itchin cosmic empire kia boys daytona posse salt-n-pepa nubian dbl war spellbound thievz mix wu-tang magoo city crazy murray strong nasty jimbrowski megamix fantastic flatbush dave magnetic classical shimmy chillin dr. numero row therapy dawg jazz song closing many shook smif-n-wessun flash uno buy scratch whutcha spree al ndeep j.j. jax boogie;Boo Boo Dont Cha Be Blue by Tommy James.txt
