title;artist;peakpos;lastpos;weeks;rank;isnew
One Margarita;Luke Bryan;19;43;19;56;False
One Beer;HARDY Featuring Lauren Alaina & Devin Dawson;57;72;14;57;False
The Bigger Picture;Lil Baby;3;52;13;58;False
ily;Surf Mesa Featuring Emilee;59;70;16;59;False
Breaking Me;Topic & A7S;60;71;7;60;False
Party Girl;StaySolidRocky;21;55;20;61;False
The Voice;Lil Durk;62;0;1;62;True
Do It;Chloe X Halle;63;0;4;63;False
Relacion;Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko;64;0;1;64;True
Wolves;Big Sean Featuring Post Malone;65;0;1;65;True
Kings & Queens;Ava Max;66;75;5;66;False
Greece;DJ Khaled Featuring Drake;8;65;8;67;False
My Ex's Best Friend;Machine Gun Kelly X blackbear;68;68;4;68;False
Lithuania;Big Sean Featuring Travis Scott;69;0;1;69;True
Some Girls;Jameson Rodgers;70;74;5;70;False
Said Sum;Moneybagg Yo;44;64;10;71;False
7 Summers;Morgan Wallen;6;56;4;72;False
24;Money Man Featuring Lil Baby;63;67;4;73;False
Smile;Juice WRLD & The Weeknd;8;59;5;74;False
Un Dia (One Day);J Balvin, Dua Lipa, Bad Bunny & Tainy;63;69;7;75;False
Caramelo;Ozuna x Karol G x Myke Towers;76;84;4;76;False
Happy Anywhere;Blake Shelton Featuring Gwen Stefani;56;81;7;77;False
Over Now;Calvin Harris X The Weeknd;38;38;2;78;False
Pretty Heart;Parker McCollum;75;80;9;79;False
I Called Mama;Tim McGraw;61;82;6;80;False
Martin & Gina;Polo G;61;85;6;81;False
Deep Reverence;Big Sean Featuring Nipsey Hussle;82;0;1;82;True
Starting Over;Chris Stapleton;57;57;2;83;False
One Night Standards;Ashley McBryde;76;77;14;84;False
You Broke Me First.;Tate McRae;85;87;3;85;False
Lets Link;WhoHeem;86;90;2;86;False
Kacey Talk;YoungBoy Never Broke Again;58;73;4;87;False
Dollaz On My Head;Gunna Featuring Young Thug;38;86;14;88;False
Ain't Always The Cowboy;Jon Pardi;89;99;2;89;False
My Future;Billie Eilish;6;78;6;90;False
Love You Like I Used To;Russell Dickerson;91;0;1;91;True
Lonely If You Are;Chase Rice;92;93;4;92;False
Why We Drink;Justin Moore;50;76;15;93;False
After Party;Don Toliver;57;89;20;94;False
Body Language;Big Sean Featuring Ty Dolla $ign & Jhene Aiko;95;0;1;95;True
Everywhere But On;Matt Stell;96;0;1;96;True
Why Would I Stop?;Big Sean;97;0;1;97;True
La Jeepeta;Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka;93;95;5;98;False
Need It;Migos Featuring YoungBoy Never Broke Again;62;88;15;99;False
Stuck With U;Ariana Grande & Justin Bieber;1;91;18;100;False
