title;artist;peakpos;lastpos;weeks;rank;isnew
Love Me More;Sam Smith;73;79;7;73;False
Silent Hill;Kendrick Lamar & Kodak Black;7;75;10;74;False
Whiskey On You;Nate Smith;75;83;5;75;False
Hotel Lobby (Unc And Phew);Quavo & Takeoff;59;77;9;76;False
See Wat I'm Sayin;Moneybagg Yo;59;0;2;77;False
Unstoppable;Sia;78;90;3;78;False
Wild As Her;Corey Kent;79;82;5;79;False
7500 OBO;Tim McGraw;66;66;8;80;False
Thought You Should Know;Morgan Wallen;12;89;11;81;False
Ghost Story;Carrie Underwood;61;96;9;82;False
Best Thing Since Backroads;Jake Owen;83;0;2;83;False
2 Be Loved (Am I Ready);Lizzo;84;0;1;84;True
Truth About You;Mitchell Tenpenny;85;0;1;85;True
Bones;Imagine Dragons;86;0;9;86;False
She Likes It;Russell Dickerson & Jake Scott;63;92;16;87;False
Plan B;Megan Thee Stallion;29;94;8;88;False
All Mine;Brent Faiyaz;42;42;2;89;False
Free Mind;Tems;90;0;1;90;True
Un Ratito;Bad Bunny;16;95;11;91;False
Until I Found You;Stephen Sanchez;92;0;3;92;False
Bam Bam;Camila Cabello Featuring Ed Sheeran;21;85;20;93;False
At The End Of A Bar;Chris Young With Mitchell Tenpenny;94;0;1;94;True
Te Felicito;Shakira & Rauw Alejandro;67;100;7;95;False
Arson;j-hope;96;0;1;96;True
Right On;Lil Baby;13;0;14;97;False
Cash In Cash Out;Pharrell Williams Featuring 21 Savage & Tyler, The Creator;26;99;6;98;False
La Corriente;Bad Bunny & Tony Dize;32;0;8;99;False
Pick Me Up;Gabby Barrett;100;0;1;100;True
