title;artist;peakpos;lastpos;weeks;rank;isnew
Broadway Girls;Lil Durk Featuring Morgan Wallen;14;54;7;54;False
Half Of My Hometown;Kelsea Ballerini Featuring Kenny Chesney;53;56;12;55;False
AA;Walker Hayes;55;55;4;56;False
High;The Chainsmokers;57;0;1;57;True
Chosen;Blxst & Tyga Featuring Ty Dolla $ign;51;61;19;58;False
Who Want Smoke??;Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage;17;59;17;59;False
Heart On Fire;Eric Church;59;63;11;60;False
Message In A Bottle (Taylor's Version) (From The Vault);Taylor Swift;45;57;12;61;False
Cold December;Rod Wave;38;38;3;62;False
Beers On Me;Dierks Bentley, BRELAND & HARDY;63;67;6;63;False
Whiskey And Rain;Michael Ray;37;62;18;64;False
For Tonight;Giveon;61;66;18;65;False
Doin' This;Luke Combs;53;76;8;66;False
Pressure;Ari Lennox;67;78;6;67;False
Scorpio;Moneybagg Yo;66;71;11;68;False
Never Say Never;Cole Swindell / Lainey Wilson;69;80;3;69;False
Do It To It;Acraze Featuring Cherish;65;75;7;70;False
I Love You So;The Walters;71;81;3;71;False
Johnny P's Caddy;Benny The Butcher & J. Cole;72;0;1;72;True
By Your Side;Rod Wave;58;69;10;73;False
All Of You;Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast;74;82;3;74;False
All Too Well (Taylor's Version);Taylor Swift;1;77;12;75;False
Too Easy;Gunna & Future;16;65;14;76;False
Circles Around This Town;Maren Morris;63;84;4;77;False
Me Or Sum;Nardo Wick, Lil Baby & Future;78;90;4;78;False
Peru;Fireboy DML & Ed Sheeran;79;0;1;79;True
Beautiful Lies;Yung Bleu & Kehlani;80;91;2;80;False
Get Into It (Yuh);Doja Cat;68;0;14;81;False
If I Was A Cowboy;Miranda Lambert;82;0;1;82;True
No Switch;YoungBoy Never Broke Again;58;58;2;83;False
Take My Breath;The Weeknd;6;85;20;84;False
Come Back As A Country Boy;Blake Shelton;85;96;3;85;False
Shotta Flow 6;NLE Choppa;86;0;1;86;True
Iffy;Chris Brown;71;100;3;87;False
Home Sweet;Russell Dickerson;88;94;3;88;False
Vice City;XXXTENTACION;89;0;1;89;True
Fair Trade;Drake Featuring Travis Scott;3;0;16;90;False
Numb Little Bug;Em Beihold;91;0;1;91;True
Never Wanted To Be That Girl;Carly Pearce & Ashley McBryde;92;98;4;92;False
Flower Shops;ERNEST Featuring Morgan Wallen;68;0;2;93;False
Infinity;Jaymes Young;94;0;1;94;True
The Motto;Tiesto & Ava Max;95;0;1;95;True
No Love;Summer Walker & SZA;13;95;12;96;False
Megan's Piano;Megan Thee Stallion;97;0;1;97;True
Eazy;The Game & Kanye West;49;70;3;98;False
Fish Scale;YoungBoy Never Broke Again;68;68;3;99;False
Colombia, Mi Encanto;Carlos Vives;100;0;1;100;True
