title;artist;peakpos;lastpos;weeks;rank;isnew
I Hope Ur Miserable Until Ur Dead;Nessa Barrett;88;0;1;88;True
Favorite Crime;Olivia Rodrigo;16;86;12;89;False
Baddest;Yung Bleu, Chris Brown & 2 Chainz;87;87;2;90;False
Ball If I Want To;DaBaby;39;73;8;91;False
Not Sober;The Kid LAROI Featuring Polo G & Stunna Gambino;41;77;3;92;False
Knowing You;Kenny Chesney;93;0;1;93;True
WUSYANAME;Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign;14;0;6;94;False
Outside;MO3 X OG Bobby Billions;92;98;6;95;False
Next Girl;Carly Pearce;86;0;3;96;False
Happier;Olivia Rodrigo;15;93;12;97;False
Twerkulator;City Girls;51;0;9;98;False
Fiel;Los Legendarios, Wisin & Jhay Cortez;62;97;9;99;False
Rare;Nas;100;0;1;100;True
