title;artist;peakpos;lastpos;weeks;rank;isnew
100.mil';J. Cole & Bas;14;14;2;80;False
Solid;Young Thug & Gunna Featuring Drake;12;76;6;81;False
Tombstone;Rod Wave;11;72;10;82;False
let.go.my.hand;J. Cole, Bas & 6LACK;19;19;2;83;False
Goosebumps;Travis Scott & HVME;47;65;19;84;False
Leave Before You Love Me;Marshmello X Jonas Brothers;85;0;1;85;True
Hold On;Justin Bieber;20;74;12;86;False
All I Know So Far;P!nk;74;0;2;87;False
Arcade;Duncan Laurence;78;80;7;88;False
Follow You;Imagine Dragons;68;75;8;89;False
Chasing After You;Ryan Hurd With Maren Morris;87;87;5;90;False
Pick Up Your Feelings;Jazmine Sullivan;75;81;18;91;False
24 Hours;A Boogie Wit da Hoodie Featuring Lil Durk;92;0;1;92;True
Hello;Pop Smoke Featuring A Boogie Wit da Hoodie;83;83;10;93;False
Way Less Sad;AJR;85;85;5;94;False
Drankin N Smokin;Future & Lil Uzi Vert;31;86;17;95;False
Country Again;Thomas Rhett;73;99;4;96;False
punchin'.the.clock;J. Cole;20;20;2;97;False
Wasted On You;Morgan Wallen;9;97;18;98;False
the.climb.back;J. Cole;25;25;4;99;False
Things A Man Oughta Know;Lainey Wilson;94;94;2;100;False
