title;artist;peakpos;lastpos;weeks;rank;isnew
Without You;The Kid LAROI;34;44;15;40;False
Good Time;Niko Moon;20;33;24;41;False
Cry Baby;Megan Thee Stallion Featuring DaBaby;28;45;15;42;False
Telepatia;Kali Uchis;39;40;4;43;False
Better Together;Luke Combs;15;36;24;44;False
Whoopty;CJ;10;29;19;45;False
My Head And My Heart;Ava Max;45;47;6;46;False
Beautiful Mistakes;Maroon 5 Featuring Megan Thee Stallion;47;54;2;47;False
Damage;H.E.R.;44;50;14;48;False
Long Live;Florida Georgia Line;48;51;11;49;False
Throat Baby (Go Baby);BRS Kash;24;46;22;50;False
Time Today;Moneybagg Yo;37;53;6;51;False
We're Good;Dua Lipa;49;56;5;52;False
Down To One;Luke Bryan;36;48;12;53;False
Lady;Brett Young;54;55;10;54;False
Track Star;Mooski;55;60;4;55;False
Heat Waves;Glass Animals;56;57;9;56;False
Goosebumps;Travis Scott & HVME;56;58;9;57;False
Real As It Gets;Lil Baby Featuring EST Gee;34;34;2;58;False
Hold On;Justin Bieber;26;26;2;59;False
Monsters;All Time Low Featuring Demi Lovato & blackbear;55;59;12;60;False
Forever After All;Luke Combs;2;67;21;61;False
Buss It;Erica Banks;47;61;10;62;False
Hell Of A View;Eric Church;63;68;10;63;False
Body;Megan Thee Stallion;12;63;17;64;False
Momma's House;Dustin Lynch;62;62;10;65;False
Wasted On You;Morgan Wallen;9;64;10;66;False
Somebody Like That;Tenille Arts;67;71;9;67;False
La Noche de Anoche;Bad Bunny & Rosalia;53;66;8;68;False
The Business;Tiesto;69;77;4;69;False
On The Ground;ROSE;70;0;1;70;True
Masterpiece;DaBaby;55;73;8;71;False
Girl Like Me;Black Eyed Peas X Shakira;67;70;10;72;False
Almost Maybes;Jordan Davis;73;78;8;73;False
Quicksand;Morray;74;79;6;74;False
Pick Up Your Feelings;Jazmine Sullivan;75;85;8;75;False
Breaking Up Was Easy In The 90's;Sam Hunt;76;82;3;76;False
Made For You;Jake Owen;77;80;4;77;False
You Got It;VEDO;75;75;12;78;False
Lost;NF Featuring Hopsin;79;0;1;79;True
Sand In My Boots;Morgan Wallen;32;72;10;80;False
Beers And Sunshine;Darius Rucker;42;69;14;81;False
One Too Many;Keith Urban Duet With P!nk;62;76;14;82;False
Follow You;Imagine Dragons;83;0;1;83;True
Baila Conmigo;Selena Gomez With Rauw Alejandro;74;0;2;84;False
Nobody;Dylan Scott;85;89;3;85;False
Glad You Exist;Dan + Shay;63;88;6;86;False
Like I Want You;Giveon;87;0;4;87;False
Daywalker!;Machine Gun Kelly & CORPSE;88;0;1;88;True
Hello;Pop Smoke Featuring A Boogie Wit da Hoodie;84;84;4;89;False
Settling Down;Miranda Lambert;90;0;1;90;True
Bandido;Myke Towers & Juhn;82;83;6;91;False
Neighbors;Pooh Shiesty Featuring BIG30;51;87;6;92;False
Drankin N Smokin;Future & Lil Uzi Vert;31;90;9;93;False
Hellcats & Trackhawks;Lil Durk;74;74;2;94;False
Opp Stoppa;YBN Nahmir Featuring 21 Savage;78;86;6;95;False
Still Trappin';Lil Durk & King Von;53;92;12;96;False
Finesse Out The Gang Way;Lil Durk Featuring Lil Baby;39;91;7;97;False
Gone;Dierks Bentley;98;98;3;98;False
Lil Bit;Nelly & Florida Georgia Line;99;100;2;99;False
Undivided;Tim McGraw & Tyler Hubbard;76;0;2;100;False
