title;artist;peakpos;lastpos;weeks;rank;isnew
Things A Man Oughta Know;Lainey Wilson;51;59;10;51;False
pov;Ariana Grande;27;48;20;52;False
Settling Down;Miranda Lambert;41;54;19;53;False
Bout A Million;Pop Smoke Featuring 21 Savage & 42 Dugg;54;0;1;54;True
One Too Many;Keith Urban Duet With P!nk;52;52;32;55;False
Ball If I Want To;DaBaby;39;51;5;56;False
Arcade;Duncan Laurence;57;58;15;57;False
Chasing After You;Ryan Hurd With Maren Morris;56;56;12;58;False
Drunk (And I Don't Wanna Go Home);Elle King & Miranda Lambert;53;53;13;59;False
You;Regard x Troye Sivan x Tate McRae;60;61;6;60;False
Waves;Luke Bryan;61;73;5;61;False
Way Less Sad;AJR;54;60;13;62;False
Gone;Dierks Bentley;26;55;19;63;False
Woo Baby;Pop Smoke Featuring Chris Brown;64;0;1;64;True
We Didn't Have Much;Justin Moore;65;70;5;65;False
Country Again;Thomas Rhett;66;71;12;66;False
Essence;Wizkid Featuring Justin Bieber & Tems;67;72;3;67;False
Favorite Crime;Olivia Rodrigo;16;57;9;68;False
my.life;J. Cole, 21 Savage & Morray;2;65;10;69;False
Memory;Kane Brown X blackbear;50;50;2;70;False
Mr. Jones;Pop Smoke Featuring Future;71;0;1;71;True
Straightenin;Migos;23;62;10;72;False
AM;Nio Garcia X J Balvin X Bad Bunny;41;66;4;73;False
Ski;Young Thug & Gunna;18;64;14;74;False
NDA;Billie Eilish;39;39;2;75;False
Happier;Olivia Rodrigo;15;68;9;76;False
Tombstone;Rod Wave;11;81;17;77;False
A-O-K;Tai Verdes;78;83;3;78;False
Red Light Green Light;DaBaby;50;67;4;79;False
More Time;Pop Smoke;80;0;1;80;True
Hats Off;Lil Baby, Lil Durk & Travis Scott;16;75;7;81;False
Manslaughter;Pop Smoke Featuring Rick Ross & The-Dream;82;0;1;82;True
Minimum Wage;Blake Shelton;67;82;11;83;False
Come Through;H.E.R. Featuring Chris Brown;64;79;7;84;False
Fiel;Los Legendarios, Wisin & Jhay Cortez;62;77;6;85;False
Demeanor;Pop Smoke Featuring Dua Lipa;86;0;1;86;True
2055;Sleepy Hallow;87;0;1;87;True
Brutal;Olivia Rodrigo;12;76;9;88;False
Love Again;Dua Lipa;89;0;1;89;True
I Was On A Boat That Day;Old Dominion;85;85;3;90;False
WUSYANAME;Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign;14;69;4;91;False
transparentsoul;Willow Featuring Travis Barker;76;93;6;92;False
Am I The Only One;Aaron Lewis;14;0;2;93;False
Twerkulator;City Girls;51;80;7;94;False
My Boy;Elvie Shane;88;90;4;95;False
Build A Bitch;Bella Poarch;56;84;10;96;False
30;Pop Smoke Featuring Bizzy Banks;97;0;1;97;True
You Should Probably Leave;Chris Stapleton;90;91;3;98;False
Jealousy, Jealousy;Olivia Rodrigo;24;87;9;99;False
Cold Beer Calling My Name;Jameson Rodgers Featuring Luke Combs;95;95;3;100;False
