title;artist;peakpos;lastpos;weeks;rank;isnew
Baddest;Yung Bleu, Chris Brown & 2 Chainz;56;59;13;57;False
Knowing You;Kenny Chesney;58;64;11;58;False
Memory;Kane Brown X blackbear;50;62;16;59;False
Cold Beer Calling My Name;Jameson Rodgers Featuring Luke Combs;26;54;17;60;False
Not In The Mood;Lil Tjay, Fivio Foreign & Kay Flock;61;0;1;61;True
Pissed Me Off;Lil Durk;39;39;2;62;False
Woman;Doja Cat;62;65;13;63;False
Sand In My Boots;Morgan Wallen;32;74;15;64;False
'Til You Can't;Cody Johnson;65;76;3;65;False
Love Again;Dua Lipa;41;61;15;66;False
Whiskey And Rain;Michael Ray;67;81;4;67;False
One Mississippi;Kane Brown;68;80;5;68;False
Switches & Dracs;Moneybagg Yo Featuring Lil Durk & EST Gee;69;0;1;69;True
Jugaste y Sufri;Eslabon Armado Featuring DannyLux;69;77;4;70;False
Too Easy;Gunna & Future;38;71;5;71;False
Esta Danada;Ivan Cornejo;61;66;4;72;False
Volvi;Aventura x Bad Bunny;22;75;13;73;False
Tequila Little Time;Jon Pardi;74;83;3;74;False
Whole Lotta Money;BIA Featuring Nicki Minaj;16;70;16;75;False
2055;Sleepy Hallow;51;72;15;76;False
Maybach;42 Dugg Featuring Future;68;85;5;77;False
WFM;RealestK;67;67;3;78;False
Poke It Out;Wale Featuring J. Cole;79;0;1;79;True
Praise God;Kanye West;20;89;5;80;False
Lo Siento BB:/;Tainy, Bad Bunny & Julieta Venegas;51;73;3;81;False
Freedom Was A Highway;Jimmie Allen & Brad Paisley;82;84;3;82;False
For Tonight;Giveon;83;88;4;83;False
Thot Shit;Megan Thee Stallion;16;82;20;84;False
Like A Lady;Lady A;85;99;3;85;False
Get Into It (Yuh);Doja Cat;68;86;12;86;False
Scorpio;Moneybagg Yo;87;0;1;87;True
Big Energy;Latto;88;0;1;88;True
Half Of My Hometown;Kelsea Ballerini Featuring Kenny Chesney;89;0;1;89;True
Money;Lisa;90;0;1;90;True
No Friends In The Industry;Drake;11;87;8;91;False
Ya Superame (En Vivo Desde Culiacan, Sinaloa);Grupo Firme;92;92;2;92;False
Who's In Your Head;Jonas Brothers;93;96;3;93;False
In The Bible;Drake Featuring Lil Durk & Giveon;7;94;8;94;False
Just About Over You;Priscilla Block;95;100;3;95;False
To Be Loved By You;Parker McCollum;96;0;1;96;True
Ain't Shit;Doja Cat;24;0;14;97;False
Life Goes On;Oliver Tree;91;0;2;98;False
Come Through;H.E.R. Featuring Chris Brown;64;0;16;99;False
Nevada;YoungBoy Never Broke Again;58;0;4;100;False
