title;artist;peakpos;lastpos;weeks;rank;isnew
Reciprocate;Summer Walker;44;0;1;44;True
Toxic;Summer Walker Featuring Lil Durk;45;0;1;45;True
Leave The Door Open;Silk Sonic (Bruno Mars & Anderson .Paak);1;44;36;46;False
You Should Probably Leave;Chris Stapleton;39;39;19;47;False
Unloyal;Summer Walker & Ari Lennox;48;0;1;48;True
Constant Bulls**t;Summer Walker;49;0;1;49;True
You Don't Know Me;Summer Walker;50;0;1;50;True
Same Boat;Zac Brown Band;48;48;8;51;False
Insane;Summer Walker;52;0;1;52;True
Wild Side;Normani Featuring Cardi B;14;43;17;53;False
Circus;Summer Walker;54;0;1;54;True
Have Mercy;Chloe;28;51;9;55;False
4th Baby Mama;Summer Walker;56;0;1;56;True
Family Ties;Baby Keem & Kendrick Lamar;18;49;11;57;False
Gyalis;Capella Grey;38;46;15;58;False
Switch A N*gga Out;Summer Walker;59;0;1;59;True
Closure;Summer Walker;60;0;1;60;True
Chosen;Blxst & Tyga Featuring Ty Dolla $ign;53;53;7;61;False
Sharing Locations;Meek Mill Featuring Lil Baby & Lil Durk;22;50;11;62;False
One Mississippi;Kane Brown;59;59;7;63;False
I Was On A Boat That Day;Old Dominion;37;47;19;64;False
Memory;Kane Brown X blackbear;50;60;18;65;False
Fair Trade;Drake Featuring Travis Scott;3;55;10;66;False
Knowing You;Kenny Chesney;57;57;13;67;False
Session 33;Summer Walker;68;0;1;68;True
Sand In My Boots;Morgan Wallen;32;62;17;69;False
Take My Breath;The Weeknd;6;45;14;70;False
Moth To A Flame;Swedish House Mafia & The Weeknd;27;54;3;71;False
A-O-K;Tai Verdes;34;52;19;72;False
Screwin;Summer Walker & Omarion;73;0;1;73;True
Bubbly;Young Thug With Drake & Travis Scott;20;56;4;74;False
Whiskey And Rain;Michael Ray;67;67;6;75;False
Broken Promises;Summer Walker;76;0;1;76;True
Dat Right There;Summer Walker, Pharrell Williams & The Neptunes;77;0;1;77;True
Tequila Little Time;Jon Pardi;68;68;5;78;False
Memory I Don't Mess With;Lee Brice;33;58;16;79;False
Sad Girlz Luv Money;Amaarae & Moliy Featuring Kali Uchis;80;0;1;80;True
Slow Down Summer;Thomas Rhett;81;0;1;81;True
'Til You Can't;Cody Johnson;65;70;5;82;False
Woman;Doja Cat;62;64;15;83;False
Freedom Was A Highway;Jimmie Allen & Brad Paisley;82;84;5;84;False
Overpass Graffiti;Ed Sheeran;41;41;2;85;False
Big Energy;Latto;76;76;3;86;False
Hurricane;Kanye West;6;63;11;87;False
Cold Beer Calling My Name;Jameson Rodgers Featuring Luke Combs;26;66;19;88;False
Jumpin;NLE Choppa Featuring Polo G;89;0;1;89;True
Baddest;Yung Bleu, Chris Brown & 2 Chainz;56;65;15;90;False
Jugaste y Sufri;Eslabon Armado Featuring DannyLux;69;71;6;91;False
For Tonight;Giveon;80;80;6;92;False
Maybach;42 Dugg Featuring Future;68;74;7;93;False
Too Easy;Gunna & Future;38;69;7;94;False
Volvi;Aventura x Bad Bunny;22;72;15;95;False
Praise God;Kanye West;20;78;7;96;False
Super Gremlin;Kodak Black;97;0;1;97;True
Poke It Out;Wale Featuring J. Cole;79;79;3;98;False
Half Of My Hometown;Kelsea Ballerini Featuring Kenny Chesney;87;87;3;99;False
2055;Sleepy Hallow;51;77;17;100;False
