title;artist;peakpos;lastpos;weeks;rank;isnew
Don't Come Lookin';Jackson Dean;50;60;14;69;False
Bejeweled;Taylor Swift;6;50;6;70;False
Midnight Rain;Taylor Swift;5;52;6;71;False
Romantic Homicide;d4vd;33;72;13;72;False
Maroon;Taylor Swift;3;58;6;73;False
Free Mind;Tems;46;74;20;74;False
Privileged Rappers;Drake & 21 Savage;7;62;4;75;False
Whiskey On You;Nate Smith;44;71;24;76;False
Billie Eilish.;Armani White;58;75;12;77;False
Karma;Taylor Swift;9;65;6;78;False
Broke Boys;Drake & 21 Savage;12;68;4;79;False
You're On Your Own, Kid;Taylor Swift;8;67;6;80;False
BackOutsideBoyz;Drake;9;66;4;81;False
Heyy;Lil Baby;21;80;8;82;False
Snow On The Beach;Taylor Swift Featuring Lana Del Rey;4;69;6;83;False
No Se Va;Grupo Frontera;57;79;10;84;False
All Mine;Brent Faiyaz;42;93;17;85;False
California Breeze;Lil Baby;4;81;7;86;False
Calm Down;Rema & Selena Gomez;74;82;13;87;False
Hours In Silence;Drake & 21 Savage;11;70;4;88;False
Country On;Luke Bryan;72;83;15;89;False
Freestyle;Lil Baby;63;90;12;90;False
Last Christmas;Lauren Spencer-Smith;91;0;1;91;True
Jumbotron Shit Poppin;Drake;16;77;4;92;False
Pick Me Up;Gabby Barrett;69;87;18;93;False
Heart Like A Truck;Lainey Wilson;86;86;3;94;False
La Bachata;Manuel Turizo;67;94;15;95;False
Someday At Christmas;Lizzo;96;0;1;96;True
Vigilante Shit;Taylor Swift;10;73;6;97;False
Forget Me;Lewis Capaldi;95;0;6;98;False
Going, Going, Gone;Luke Combs;98;98;3;99;False
Miss You;Oliver Tree & Robin Schulz;84;91;6;100;False
