title;artist;peakpos;lastpos;weeks;rank;isnew
We Paid;Lil Baby & 42 Dugg;61;0;1;61;True
In Your Eyes;The Weeknd;16;51;7;62;False
Dior;Pop Smoke;30;52;12;63;False
Party Girl;StaySolidRocky;64;84;2;64;False
Social Distancing;Lil Baby;65;0;1;65;True
Heartless;Diplo Presents Thomas Wesley Featuring Morgan Wallen;57;57;15;66;False
Walk Em Down;NLE Choppa Featuring Roddy Ricch;56;56;7;67;False
Here And Now;Kenny Chesney;68;73;5;68;False
More Hearts Than Mine;Ingrid Andress;30;43;19;69;False
I Love Me;Demi Lovato;18;42;9;70;False
If The World Was Ending;JP Saxe Featuring Julia Michaels;59;59;6;71;False
I'm Ready;Sam Smith & Demi Lovato;36;63;3;72;False
Yo Perreo Sola;Bad Bunny;53;62;8;73;False
Ride It.;Regard;74;80;4;74;False
Slide;H.E.R. Featuring YG;43;54;20;75;False
Bluebird;Miranda Lambert;70;70;5;76;False
Out West;JACKBOYS Featuring Young Thug;38;60;17;77;False
Catch;Brett Young;29;55;15;78;False
P*$$y Fairy (OTW);Jhene Aiko;40;64;16;79;False
Believe It;PARTYNEXTDOOR & Rihanna;23;69;6;80;False
Low Down;Lil Baby;81;0;1;81;True
Godzilla;Eminem Featuring Juice WRLD;3;66;16;82;False
Jump;DaBaby Featuring YoungBoy Never Broke Again;17;58;3;83;False
After Party;Don Toliver;78;78;3;84;False
In Between;Scotty McCreery;82;82;4;85;False
Humble;Lil Baby;86;0;1;86;True
One Margarita;Luke Bryan;87;0;1;87;True
Grace;Lil Baby & 42 Dugg;48;0;8;88;False
God Whispered Your Name;Keith Urban;81;81;3;89;False
Slow Dance In A Parking Lot;Jordan Davis;37;76;18;90;False
Turks;NAV, Gunna & Travis Scott;17;74;6;91;False
Homemade;Jake Owen;39;79;15;92;False
You Should Be Sad;Halsey;26;72;17;93;False
Die From A Broken Heart;Maddie & Tae;80;85;4;94;False
Be A Light;Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban;71;75;5;95;False
Heatin Up;Lil Baby & Gunna;18;0;7;96;False
Come Thru;Summer Walker & Usher;42;77;19;97;False
Find My Way;DaBaby;22;67;5;98;False
I Love My Country;Florida Georgia Line;81;95;3;99;False
Don't Rush;Young T & Bugsey Featuring Headie One;100;0;1;100;True
