title;artist;peakpos;lastpos;weeks;rank;isnew
Happier Than Ever;Billie Eilish;11;37;25;37;False
Big Energy;Latto;38;54;13;38;False
Meet Me At Our Spot;THE ANXIETY: WILLOW & Tyler Cole;21;49;19;39;False
One Mississippi;Kane Brown;40;55;17;40;False
If I Didn't Love You;Jason Aldean & Carrie Underwood;15;50;23;41;False
Sand In My Boots;Morgan Wallen;32;57;27;42;False
The Family Madrigal;Stephanie Beatriz, Olga Merediz & Encanto Cast;43;66;3;43;False
Dos Oruguitas;Sebastian Yatra;44;71;3;44;False
Too Easy;Gunna & Future;16;16;12;45;False
Thinking 'Bout You;Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter;30;48;23;46;False
Broadway Girls;Lil Durk Featuring Morgan Wallen;14;51;5;47;False
Enemy;Imagine Dragons X JID;48;67;9;48;False
Eazy;The Game & Kanye West;49;0;1;49;True
Way 2 Sexy;Drake Featuring Future & Young Thug;1;58;20;50;False
Whiskey And Rain;Michael Ray;37;56;16;51;False
Woman;Doja Cat;52;73;25;52;False
To Be Loved By You;Parker McCollum;52;75;8;53;False
Freedom Was A Highway;Jimmie Allen & Brad Paisley;45;64;15;54;False
'Til You Can't;Cody Johnson;55;74;15;55;False
Half Of My Hometown;Kelsea Ballerini Featuring Kenny Chesney;53;78;10;56;False
Girls Want Girls;Drake Featuring Lil Baby;2;69;20;57;False
Cold December;Rod Wave;58;0;1;58;True
Who Want Smoke??;Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage;17;76;15;59;False
Chosen;Blxst & Tyga Featuring Ty Dolla $ign;51;80;17;60;False
Bring The Hook;YoungBoy Never Broke Again;61;0;1;61;True
Thought I Was Playing;Gunna & 21 Savage;23;23;2;62;False
By Your Side;Rod Wave;58;91;8;63;False
Heart On Fire;Eric Church;59;83;9;64;False
Waiting On A Miracle;Stephanie Beatriz;65;87;3;65;False
Take My Breath;The Weeknd;6;22;18;66;False
25k Jacket;Gunna Featuring Lil Baby;28;28;2;67;False
Beers On Me;Dierks Bentley, BRELAND & HARDY;68;99;4;68;False
For Tonight;Giveon;61;84;16;69;False
Scorpio;Moneybagg Yo;66;89;9;70;False
Iffy;Chris Brown;71;0;1;71;True
How You Did That;Gunna Featuring Kodak Black;47;47;2;72;False
Message In A Bottle (Taylor's Version) (From The Vault);Taylor Swift;45;88;10;73;False
All Too Well (Taylor's Version);Taylor Swift;1;82;10;74;False
Out Of Time;The Weeknd;32;32;2;75;False
Do It To It;Acraze Featuring Cherish;65;90;5;76;False
Have Mercy;Chloe;28;81;19;77;False
Poochie Gown;Gunna;42;42;2;78;False
Never Say Never;Cole Swindell / Lainey Wilson;79;0;1;79;True
Is There Someone Else?;The Weeknd;31;31;2;80;False
Circles Around This Town;Maren Morris;63;63;2;81;False
Fish Scale;YoungBoy Never Broke Again;82;0;1;82;True
Doin' This;Luke Combs;53;98;6;83;False
Pressure;Ari Lennox;79;100;4;84;False
23;Sam Hunt;75;96;4;85;False
Mop;Gunna Featuring Young Thug;45;45;2;86;False
Gasoline;The Weeknd;29;29;2;87;False
Trouble With A Heartbreak;Jason Aldean;88;0;1;88;True
Alotta Cake;Gunna;46;46;2;89;False
Surround Sound;JID Featuring 21 Savage & Baby Tate;90;0;1;90;True
Less Than Zero;The Weeknd;53;53;2;91;False
My Universe;Coldplay x BTS;1;94;17;92;False
Never Wanted To Be That Girl;Carly Pearce & Ashley McBryde;93;0;2;93;False
All Of You;Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast;94;0;1;94;True
IDK That Bitch;Gunna Featuring G Herbo;59;59;2;95;False
Same Boat;Zac Brown Band;48;0;17;96;False
No Love;Summer Walker & SZA;13;0;10;97;False
AA;Walker Hayes;87;0;2;98;False
Livin Wild;Gunna;61;61;2;99;False
Baddest;Yung Bleu, Chris Brown & 2 Chainz;56;0;19;100;False
