title;artist;peakpos;lastpos;weeks;rank;isnew
Don't Stop;Megan Thee Stallion Featuring Young Thug;30;62;9;89;False
Hit Different;SZA Featuring Ty Dolla $ign;29;84;13;90;False
Tyler Herro;Jack Harlow;34;77;6;91;False
Golden;Harry Styles;74;81;7;92;False
Good Time;Niko Moon;71;79;9;93;False
La Droga;Bad Bunny;94;0;1;94;True
Favorite Time Of Year;Carrie Underwood;95;0;1;95;True
Back To The Streets;Saweetie Featuring Jhene Aiko;76;85;3;96;False
Martin & Gina;Polo G;61;89;18;97;False
Hole In The Bottle;Kelsea Ballerini;72;87;8;98;False
So Done;The Kid LAROI;59;100;6;99;False
Bichota;Karol G;97;97;2;100;False
