title;artist;peakpos;lastpos;weeks;rank;isnew
Dive Bar;Garth Brooks & Blake Shelton;85;95;3;85;False
homecoming queen?;Kelsea Ballerini;76;86;10;86;False
Rare;Selena Gomez;30;97;5;87;False
No Idea;Don Toliver;43;78;11;88;False
Come Thru;Summer Walker & Usher;42;91;9;89;False
Believe;Meek Mill Featuring Justin Timberlake;90;0;1;90;True
Vete;Bad Bunny;33;84;11;91;False
Catch;Brett Young;92;94;3;92;False
Into The Unknown;Idina Menzel & AURORA;46;0;9;93;False
Start Wit Me;Roddy Ricch & Gunna;56;83;13;94;False
Easy;DaniLeigh Featuring Chris Brown;79;96;15;95;False
Whats Poppin;Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne;96;0;1;96;True
No Judgement;Niall Horan;97;0;1;97;True
Jerry Sprunger;Tory Lanez & T-Pain;44;92;10;98;False
King Of My City;A Boogie Wit da Hoodie;69;69;2;99;False
ORANGE SODA;Baby Keem;98;100;3;100;False
