title;artist;peakpos;lastpos;weeks;rank;isnew
Homesick;Kane Brown;35;35;19;40;False
Save Your Tears;The Weeknd & Ariana Grande;41;0;1;41;True
Woah;Lil Baby;15;28;20;42;False
Heart On Ice;Rod Wave;40;40;20;43;False
Nobody But You;Blake Shelton Duet With Gwen Stefani;43;53;11;44;False
Faith;The Weeknd;45;0;1;45;True
What She Wants Tonight;Luke Bryan;46;49;14;46;False
Lose You To Love Me;Selena Gomez;1;31;23;47;False
I Love Me;Demi Lovato;18;43;3;48;False
Slow Dance In A Parking Lot;Jordan Davis;49;59;12;49;False
Homemade;Jake Owen;39;39;9;50;False
Slide;H.E.R. Featuring YG;47;47;14;51;False
BEST ON EARTH;Russ & BIA;46;46;16;52;False
Chasin' You;Morgan Wallen;53;58;9;53;False
Myron;Lil Uzi Vert;13;13;2;54;False
Roses;SAINt JHN;55;0;1;55;True
More Hearts Than Mine;Ingrid Andress;56;56;13;56;False
Whats Poppin;Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne;48;48;7;57;False
Dior;Pop Smoke;30;50;6;58;False
Death Bed;Powfu Featuring beabadoobee;59;71;2;59;False
Sum 2 Prove;Lil Baby;16;51;11;60;False
Catch;Brett Young;61;65;9;61;False
Sunday Best;Surfaces;62;74;4;62;False
Does To Me;Luke Combs Featuring Eric Church;63;86;2;63;False
I Hope You're Happy Now;Carly Pearce & Lee Brice;64;81;12;64;False
homecoming queen?;Kelsea Ballerini;65;0;13;65;False
Tusa;Karol G & Nicki Minaj;42;64;17;66;False
P*$$y Fairy (OTW);Jhene Aiko;40;61;10;67;False
Beer Can't Fix;Thomas Rhett Featuring Jon Pardi;68;91;2;68;False
Repeat After Me (Interlude);The Weeknd;69;0;1;69;True
P2;Lil Uzi Vert;11;37;3;70;False
Supalonely;BENEE Featuring Gus Dapperton;71;88;2;71;False
What A Man Gotta Do;Jonas Brothers;16;63;10;72;False
That Way;Lil Uzi Vert;20;41;4;73;False
Baby Pluto;Lil Uzi Vert;6;27;3;74;False
Oprah's Bank Account;Lil Yachty, Drake & DaBaby;55;55;3;75;False
B.S.;Jhene Aiko Featuring H.E.R.;24;57;3;76;False
Before You Go;Lewis Capaldi;71;97;8;77;False
Out West;JACKBOYS Featuring Young Thug;38;0;11;78;False
The Other Side;SZA X Justin Timberlake;61;77;4;79;False
Until I Bleed Out;The Weeknd;80;0;1;80;True
B.I.T.C.H.;Megan Thee Stallion;31;79;7;81;False
Know Your Worth;Khalid x Disclosure;57;93;7;82;False
Yummy;Justin Bieber;2;78;12;83;False
To Die For;Sam Smith;46;84;6;84;False
Grace;Lil Baby & 42 Dugg;48;75;4;85;False
Bean (Kobe);Lil Uzi Vert Featuring Chief Keef;19;19;2;86;False
Lo Mein;Lil Uzi Vert;8;42;3;87;False
Come Thru;Summer Walker & Usher;42;99;13;88;False
Emotionally Scarred;Lil Baby;31;85;4;89;False
Heartless;Diplo Presents Thomas Wesley Featuring Morgan Wallen;73;0;9;90;False
Heatin Up;Lil Baby & Gunna;18;73;4;91;False
Si Veo A Tu Mama;Bad Bunny;32;70;4;92;False
Yessirskiii;Lil Uzi Vert & 21 Savage;26;26;2;93;False
Walk Em Down;NLE Choppa Featuring Roddy Ricch;94;0;1;94;True
The Other Girl;Kelsea Ballerini x Halsey;95;0;1;95;True
Make No Sense;YoungBoy Never Broke Again;57;100;19;96;False
Into The Unknown;Idina Menzel & AURORA;46;0;11;97;False
Go Stupid;Polo G Featuring NLE Choppa & Stunna 4 Vegas;60;96;6;98;False
Vete;Bad Bunny;33;92;17;99;False
La Dificil;Bad Bunny;33;80;4;100;False
