title;artist;peakpos;lastpos;weeks;rank;isnew
Whiskey And Rain;Michael Ray;57;64;13;57;False
Sand In My Boots;Morgan Wallen;32;66;24;58;False
Girls Want Girls;Drake Featuring Lil Baby;2;65;17;59;False
One Mississippi;Kane Brown;59;73;14;60;False
Who Want Smoke??;Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage;17;67;12;61;False
Big Energy;Latto;62;69;10;62;False
Chosen;Blxst & Tyga Featuring Ty Dolla $ign;53;72;14;63;False
Enemy;Imagine Dragons X JID;64;70;6;64;False
Pick Out A Christmas Tree;Dan + Shay;63;63;5;65;False
All Too Well (Taylor's Version);Taylor Swift;1;68;7;66;False
Merry Christmas;Ed Sheeran & Elton John;55;55;4;67;False
Have Mercy;Chloe;28;75;16;68;False
Christmas Tree Farm (Old Timey Version);Taylor Swift;62;62;5;69;False
'Til You Can't;Cody Johnson;65;82;12;70;False
Woman;Doja Cat;62;76;22;71;False
My Universe;Coldplay x BTS;1;84;14;72;False
Freedom Was A Highway;Jimmie Allen & Brad Paisley;73;86;12;73;False
I'll Be Home For Christmas;Camila Cabello;71;71;4;74;False
For Tonight;Giveon;75;80;13;75;False
By Your Side;Rod Wave;58;78;5;76;False
To Be Loved By You;Parker McCollum;77;83;5;77;False
Heart On Fire;Eric Church;78;92;6;78;False
Christmas Tree;V;79;0;1;79;True
Message In A Bottle (Taylor's Version) (From The Vault);Taylor Swift;45;93;7;80;False
Scorpio;Moneybagg Yo;81;90;6;81;False
Burn;Juice WRLD;34;74;3;82;False
Hrs And Hrs;Muni Long;83;0;1;83;True
Life Goes On;Oliver Tree;81;81;4;84;False
Tequila Little Time;Jon Pardi;68;89;12;85;False
Same Boat;Zac Brown Band;48;94;15;86;False
Do It To It;Acraze Featuring Cherish;87;97;2;87;False
Doin' This;Luke Combs;53;0;3;88;False
Half Of My Hometown;Kelsea Ballerini Featuring Kenny Chesney;87;0;7;89;False
Poke It Out;Wale Featuring J. Cole;79;0;7;90;False
Bubbly;Young Thug With Drake & Travis Scott;20;96;11;91;False
I Am Woman;Emmy Meli;92;0;1;92;True
Christmas Isn't Canceled (Just You);Kelly Clarkson;79;79;2;93;False
Pressure;Ari Lennox;94;0;1;94;True
Wandered To LA.;Juice WRLD & Justin Bieber;49;87;4;95;False
Beers On Me;Dierks Bentley, BRELAND & HARDY;96;0;1;96;True
Already Dead;Juice WRLD;20;88;6;97;False
No Love;Summer Walker & SZA;13;98;8;98;False
23;Sam Hunt;99;0;1;99;True
Family Ties;Baby Keem & Kendrick Lamar;18;100;18;100;False
