title;artist;peakpos;lastpos;weeks;rank;isnew
Cooped Up;Post Malone Featuring Roddy Ricch;12;59;9;60;False
Ojitos Lindos;Bad Bunny & Bomba Estereo;26;57;10;61;False
Puffin On Zootiez;Future;4;58;11;62;False
Last Night Lonely;Jon Pardi;62;62;7;63;False
Massive;Drake;14;56;4;64;False
So Good;Halsey;55;69;5;65;False
7500 OBO;Tim McGraw;66;73;7;66;False
Price Of Fame;Brent Faiyaz;67;0;1;67;True
Betty (Get Money);Yung Gravy;68;0;1;68;True
Wishful Drinking;Ingrid Andress With Sam Hunt;69;71;2;69;False
When You're Gone;Shawn Mendes;38;60;15;70;False
Tarot;Bad Bunny & Jhay Cortez;18;64;10;71;False
Son Of A Sinner;Jelly Roll;67;67;2;72;False
Flower Shops;ERNEST Featuring Morgan Wallen;64;68;25;73;False
Gravity;Brent Faiyaz & DJ Dahi Featuring Tyler, The Creator;71;0;2;74;False
Silent Hill;Kendrick Lamar & Kodak Black;7;66;9;75;False
Numb;Marshmello & Khalid;76;83;2;76;False
Hotel Lobby (Unc And Phew);Quavo & Takeoff;59;72;8;77;False
F.N.F. (Let's Go);Hitkidd & GloRilla;75;75;7;78;False
Love Me More;Sam Smith;79;81;6;79;False
Hold My Hand;Lady Gaga;49;65;10;80;False
New Truck;Dylan Scott;78;78;5;81;False
Wild As Her;Corey Kent;80;80;4;82;False
Whiskey On You;Nate Smith;77;77;4;83;False
Rolling Stone;Brent Faiyaz;84;0;1;84;True
Bam Bam;Camila Cabello Featuring Ed Sheeran;21;63;19;85;False
Last Last;Burna Boy;86;0;1;86;True
Circles Around This Town;Maren Morris;52;79;25;87;False
To The Moon!;JNR CHOI & Sam Tompkins;38;74;20;88;False
Thought You Should Know;Morgan Wallen;12;88;10;89;False
Unstoppable;Sia;90;98;2;90;False
Ghetto Gatsby;Brent Faiyaz Featuring Alicia Keys;91;0;1;91;True
She Likes It;Russell Dickerson & Jake Scott;63;90;15;92;False
Heal Your Heart (Interlude);Brent Faiyaz;93;0;1;93;True
Plan B;Megan Thee Stallion;29;91;7;94;False
Un Ratito;Bad Bunny;16;85;10;95;False
Ghost Story;Carrie Underwood;61;86;8;96;False
FYTB;Brent Faiyaz Featuring Joony;97;0;1;97;True
Wasting Time;Brent Faiyaz Featuring Drake;49;0;3;98;False
Cash In Cash Out;Pharrell Williams Featuring 21 Savage & Tyler, The Creator;26;84;5;99;False
Te Felicito;Shakira & Rauw Alejandro;67;89;6;100;False
