title;artist;peakpos;lastpos;weeks;rank;isnew
Baddest;Yung Bleu, Chris Brown & 2 Chainz;56;77;10;56;False
Thinking 'Bout You;Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter;57;76;8;57;False
Butter;BTS;1;36;20;58;False
Too Easy;Gunna & Future;38;38;2;59;False
Hot;Meek Mill Featuring Moneybagg Yo;60;0;1;60;True
Your Heart;Joyner Lucas & J. Cole;32;32;2;61;False
Woman;Doja Cat;62;75;10;62;False
2055;Sleepy Hallow;51;78;12;63;False
No Friends In The Industry;Drake;11;60;5;64;False
Champagne Poetry;Drake;4;54;5;65;False
Expensive Pain;Meek Mill;66;0;1;66;True
Knowing You;Kenny Chesney;67;90;8;67;False
Memory;Kane Brown X blackbear;50;79;13;68;False
On My Soul;Meek Mill;69;0;1;69;True
Thot Shit;Megan Thee Stallion;16;73;17;70;False
Drinkin' Beer. Talkin' God. Amen.;Chase Rice Featuring Florida Georgia Line;24;82;19;71;False
Blue Note$ II;Meek Mill Featuring Lil Uzi Vert;72;0;2;72;False
Volvi;Aventura x Bad Bunny;22;85;10;73;False
Todo de Ti;Rauw Alejandro;32;86;19;74;False
Jugaste y Sufri;Eslabon Armado Featuring DannyLux;75;0;1;75;True
Outside (100 MPH);Meek Mill;76;0;1;76;True
Same Boat;Zac Brown Band;77;95;3;77;False
Last One Standing;Skylar Grey, Polo G, Mozzy & Eminem;78;0;1;78;True
In The Bible;Drake Featuring Lil Durk & Giveon;7;72;5;79;False
Chosen;Blxst & Tyga Featuring Ty Dolla $ign;80;98;2;80;False
Bad Morning;YoungBoy Never Broke Again;28;28;2;81;False
Yonaguni;Bad Bunny;10;89;18;82;False
The Feels;TWICE;83;0;1;83;True
Summer Of Love;Shawn Mendes & Tainy;48;93;7;84;False
Get Into It (Yuh);Doja Cat;68;94;9;85;False
Nevada;YoungBoy Never Broke Again;58;58;2;86;False
Waves;Luke Bryan;24;70;16;87;False
Life Support;YoungBoy Never Broke Again;48;48;4;88;False
Me (FWM);Meek Mill Featuring A$AP Ferg;89;0;1;89;True
Love Train;Meek Mill;90;0;1;90;True
Feelin Like Tunechi;Lil Wayne Featuring Rich The Kid;91;0;1;91;True
One Mississippi;Kane Brown;73;0;2;92;False
Ghost;Justin Bieber;66;0;2;93;False
Sand In My Boots;Morgan Wallen;32;0;12;94;False
Ride For You;Meek Mill Featuring Kehlani;95;0;1;95;True
Esta Danada;Ivan Cornejo;96;0;1;96;True
Whiskey And Rain;Michael Ray;97;0;1;97;True
TSU;Drake;9;84;5;98;False
Love All;Drake Featuring JAY-Z;10;87;5;99;False
No Where;YoungBoy Never Broke Again;40;40;2;100;False
