Id;Label;Name;Size
fashion;fashion;fashion;62
express;express;express;62
drama;drama;drama;62
disguise;disguise;disguise;62
dirt;dirt;dirt;62
desert;desert;desert;62
degree;degree;degree;62
dangerous;dangerous;dangerous;62
cure;cure;cure;62
cast;cast;cast;62
bound;bound;bound;62
bind;bind;bind;62
barely;barely;barely;62
actually;actually;actually;62
actin;actin;actin;62
willing;willing;willing;61
treasure;treasure;treasure;61
subject;subject;subject;61
slave;slave;slave;61
shy;shy;shy;61
sharp;sharp;sharp;61
scratch;scratch;scratch;61
score;score;score;61
scheme;scheme;scheme;61
reveal;reveal;reveal;61
planet;planet;planet;61
parent;parent;parent;61
palm;palm;palm;61
misery;misery;misery;61
mass;mass;mass;61
mask;mask;mask;61
label;label;label;61
image;image;image;61
hater;hater;hater;61
gentle;gentle;gentle;61
gangsta;gangsta;gangsta;61
especially;especially;especially;61
dude;dude;dude;61
destiny;destiny;destiny;61
coat;coat;coat;61
closer;closer;closer;61
cease;cease;cease;61
beneath;beneath;beneath;61
beast;beast;beast;61
asleep;asleep;asleep;61
wonderful;wonderful;wonderful;60
walkin;walkin;walkin;60
vein;vein;vein;60
twelve;twelve;twelve;60
sudden;sudden;sudden;60
snap;snap;snap;60
rockin;rockin;rockin;60
recall;recall;recall;60
rat;rat;rat;60
r;r;r;60
pity;pity;pity;60
pink;pink;pink;60
midnight;midnight;midnight;60
k;k;k;60
grey;grey;grey;60
garden;garden;garden;60
final;final;final;60
echo;echo;echo;60
consider;consider;consider;60
callin;callin;callin;60
c;c;c;60
besides;besides;besides;60
beer;beer;beer;60
visit;visit;visit;59
truck;truck;truck;59
square;square;square;59
ship;ship;ship;59
row;row;row;59
rag;rag;rag;59
proof;proof;proof;59
pimp;pimp;pimp;59
partner;partner;partner;59
north;north;north;59
maintain;maintain;maintain;59
jaw;jaw;jaw;59
glory;glory;glory;59
gat;gat;gat;59
fortune;fortune;fortune;59
foreign;foreign;foreign;59
code;code;code;59
cheat;cheat;cheat;59
career;career;career;59
bury;bury;bury;59
building;building;building;59
army;army;army;59
....;....;....;59
uhh;uhh;uhh;58
tap;tap;tap;58
sir;sir;sir;58
sail;sail;sail;58
ruin;ruin;ruin;58
proper;proper;proper;58
post;post;post;58
plate;plate;plate;58
perhaps;perhaps;perhaps;58
loveembed;loveembed;loveembed;58
lifetime;lifetime;lifetime;58
lace;lace;lace;58
impossible;impossible;impossible;58
glow;glow;glow;58
easily;easily;easily;58
drag;drag;drag;58
constantly;constantly;constantly;58
choke;choke;choke;58
booty;booty;booty;58
wont;wont;wont;57
sunday;sunday;sunday;57
squad;squad;squad;57
sport;sport;sport;57
sacrifice;sacrifice;sacrifice;57
recognize;recognize;recognize;57
purpose;purpose;purpose;57
public;public;public;57
prop;prop;prop;57
prepare;prepare;prepare;57
pipe;pipe;pipe;57
pause;pause;pause;57
marry;marry;marry;57
mac;mac;mac;57
james;james;james;57
introduce;introduce;introduce;57
indeed;indeed;indeed;57
gim;gim;gim;57
friday;friday;friday;57
drum;drum;drum;57
drift;drift;drift;57
concern;concern;concern;57
complain;complain;complain;57
cock;cock;cock;57
cake;cake;cake;57
ashamed;ashamed;ashamed;57
arrive;arrive;arrive;57
american;american;american;57
title;title;title;56
throne;throne;throne;56
separate;separate;separate;56
romance;romance;romance;56
private;private;private;56
plant;plant;plant;56
miracle;miracle;miracle;56
legend;legend;legend;56
jewel;jewel;jewel;56
hug;hug;hug;56
french;french;french;56
energy;energy;energy;56
design;design;design;56
deliver;deliver;deliver;56
dash;dash;dash;56
curse;curse;curse;56
connect;connect;connect;56
confused;confused;confused;56
confuse;confuse;confuse;56
confess;confess;confess;56
chief;chief;chief;56
cell;cell;cell;56
ahh;ahh;ahh;56
account;account;account;56
trade;trade;trade;55
study;study;study;55
station;station;station;55
solo;solo;solo;55
shirt;shirt;shirt;55
sack;sack;sack;55
league;league;league;55
hero;hero;hero;55
hardly;hardly;hardly;55
glance;glance;glance;55
fifty;fifty;fifty;55
fifth;fifth;fifth;55
college;college;college;55
bullshit;bullshit;bullshit;55
blunt;blunt;blunt;55
bee;bee;bee;55
appeal;appeal;appeal;55
anger;anger;anger;55
ancient;ancient;ancient;55
advice;advice;advice;55
adore;adore;adore;55
waitin;waitin;waitin;54
total;total;total;54
ticket;ticket;ticket;54
threat;threat;threat;54
telephone;telephone;telephone;54
swim;swim;swim;54
stream;stream;stream;54
standin;standin;standin;54
slap;slap;slap;54
silver;silver;silver;54
risk;risk;risk;54
reign;reign;reign;54
rate;rate;rate;54
pearl;pearl;pearl;54
ohh;ohh;ohh;54
mary;mary;mary;54
major;major;major;54
important;important;important;54
hype;hype;hype;54
hi;hi;hi;54
goal;goal;goal;54
freeze;freeze;freeze;54
foul;foul;foul;54
extra;extra;extra;54
experience;experience;experience;54
english;english;english;54
cruise;cruise;cruise;54
burst;burst;burst;54
boat;boat;boat;54
underground;underground;underground;53
tool;tool;tool;53
tide;tide;tide;53
thrill;thrill;thrill;53
theres;theres;theres;53
temple;temple;temple;53
support;support;support;53
stock;stock;stock;53
slick;slick;slick;53
size;size;size;53
shore;shore;shore;53
shell;shell;shell;53
sake;sake;sake;53
provide;provide;provide;53
practice;practice;practice;53
model;model;model;53
lyricsyou;lyricsyou;lyricsyou;53
link;link;link;53
innocent;innocent;innocent;53
hollow;hollow;hollow;53
haunt;haunt;haunt;53
habit;habit;habit;53
gather;gather;gather;53
fruit;fruit;fruit;53
feature;feature;feature;53
duck;duck;duck;53
dedicate;dedicate;dedicate;53
cruel;cruel;cruel;53
coke;coke;coke;53
coffee;coffee;coffee;53
cheese;cheese;cheese;53
brooklyn;brooklyn;brooklyn;53
board;board;board;53
bitter;bitter;bitter;53
bid;bid;bid;53
benz;benz;benz;53
beginning;beginning;beginning;53
bedroom;bedroom;bedroom;53
avoid;avoid;avoid;53
angry;angry;angry;53
amount;amount;amount;53
yard;yard;yard;52
trace;trace;trace;52
thee;thee;thee;52
sword;sword;sword;52
strictly;strictly;strictly;52
speech;speech;speech;52
sock;sock;sock;52
skip;skip;skip;52
shed;shed;shed;52
shady;shady;shady;52
rent;rent;rent;52
regard;regard;regard;52
plane;plane;plane;52
material;material;material;52
island;island;island;52
hammer;hammer;hammer;52
guilty;guilty;guilty;52
gentleman;gentleman;gentleman;52
freaky;freaky;freaky;52
focus;focus;focus;52
earn;earn;earn;52
demon;demon;demon;52
curtain;curtain;curtain;52
condition;condition;condition;52
command;command;command;52
clearly;clearly;clearly;52
caress;caress;caress;52
bay;bay;bay;52
attempt;attempt;attempt;52
ass;ass;ass;52
yell;yell;yell;51
wound;wound;wound;51
trigger;trigger;trigger;51
stroke;stroke;stroke;51
spray;spray;spray;51
saint;saint;saint;51
rose;rose;rose;51
rank;rank;rank;51
penny;penny;penny;51
ought;ought;ought;51
nail;nail;nail;51
motherfuckin;motherfuckin;motherfuckin;51
metal;metal;metal;51
mental;mental;mental;51
member;member;member;51
lyrical;lyrical;lyrical;51
hustle;hustle;hustle;51
hunger;hunger;hunger;51
hesitate;hesitate;hesitate;51
height;height;height;51
glock;glock;glock;51
general;general;general;51
fully;fully;fully;51
forty;forty;forty;51
fallin;fallin;fallin;51
drip;drip;drip;51
ayo;ayo;ayo;51
assume;assume;assume;51
vain;vain;vain;50
towards;towards;towards;50
tom;tom;tom;50
terror;terror;terror;50
sweep;sweep;sweep;50
success;success;success;50
string;string;string;50
spare;spare;spare;50
produce;produce;produce;50
playa;playa;playa;50
pistol;pistol;pistol;50
pillow;pillow;pillow;50
pale;pale;pale;50
opposite;opposite;opposite;50
michael;michael;michael;50
madness;madness;madness;50
imagination;imagination;imagination;50
glove;glove;glove;50
gaze;gaze;gaze;50
friendly;friendly;friendly;50
fiend;fiend;fiend;50
familiar;familiar;familiar;50
duke;duke;duke;50
dr.;dr.;dr.;50
dome;dome;dome;50
destroy;destroy;destroy;50
damage;damage;damage;50
courage;courage;courage;50
copy;copy;copy;50
collect;collect;collect;50
clique;clique;clique;50
broke;broke;broke;50
babyembed;babyembed;babyembed;50
ash;ash;ash;50
afternoon;afternoon;afternoon;50
affection;affection;affection;50
advance;advance;advance;50
