Source;Target;Label;Weight
good;jean;good-jean;61
good;tonight;good-tonight;170
good;kiss;good-kiss;144
good;anything;good-anything;109
good;wake;good-wake;83
good;rest;good-rest;75
good;story;good-story;62
good;fight;good-fight;123
good;sound;good-sound;105
good;behind;good-behind;81
good;may;good-may;73
good;probably;good-probably;63
good;song;good-song;166
good;far;good-far;93
good;road;good-road;76
good;kind;good-kind;85
good;control;good-control;67
good;bear;good-bear;55
good;lead;good-lead;54
good;close;good-close;132
good;seem;good-seem;120
good;top;good-top;147
good;free;good-free;104
good;spend;good-spend;93
good;whoa;good-whoa;79
good;air;good-air;83
good;picture;good-picture;73
good;bar;good-bar;84
good;shot;good-shot;79
good;easy;good-easy;79
good;key;good-key;57
good;sex;good-sex;85
good;suppose;good-suppose;60
good;problem;good-problem;57
good;million;good-million;55
good;homie;good-homie;52
good;switch;good-switch;53
good;listen;good-listen;149
good;fast;good-fast;97
good;okay;good-okay;95
good;learn;good-learn;72
good;pass;good-pass;70
good;lord;good-lord;75
good;hop;good-hop;70
good;treat;good-treat;77
good;share;good-share;52
good;since;good-since;131
good;foot;good-foot;118
good;finally;good-finally;62
good;else;good-else;112
good;today;good-today;86
good;thank;good-thank;58
good;somethin;good-somethin;101
good;woo;good-woo;83
good;ready;good-ready;124
good;fire;good-fire;98
good;fun;good-fun;74
good;set;good-set;94
good;wild;good-wild;60
good;tear;good-tear;97
good;deep;good-deep;99
good;cool;good-cool;109
good;ah;good-ah;93
good;tryin;good-tryin;92
good;style;good-style;65
good;different;good-different;62
good;bottle;good-bottle;61
good;brand;good-brand;50
good;pain;good-pain;105
good;bed;good-bed;87
good;low;good-low;91
good;laugh;good-laugh;86
good;felt;good-felt;76
good;thought;good-thought;74
good;lip;good-lip;82
good;past;good-past;69
good;water;good-water;62
good;wind;good-wind;50
good;dress;good-dress;61
good;push;good-push;56
good;goodbye;good-goodbye;53
good;five;good-five;64
good;round;good-round;74
good;voice;good-voice;51
good;taste;good-taste;58
good;begin;good-begin;55
good;follow;good-follow;54
good;brother;good-brother;61
good;doubt;good-doubt;52
good;shoot;good-shoot;52
good;hour;good-hour;57
good;finger;good-finger;50
good;fresh;good-fresh;55
good;brain;good-brain;60
good;whip;good-whip;50
good;case;good-case;59
good;peace;good-peace;50
good;huh;good-huh;79
good;park;good-park;50
good;burn;good-burn;64
good;breathe;good-breathe;61
good;type;good-type;79
good;already;good-already;90
good;dont;good-dont;65
good;im;good-im;60
good;ha;good-ha;71
good;tryna;good-tryna;116
good;gun;good-gun;71
good;tomorrow;good-tomorrow;55
good;sick;good-sick;65
good;bout;good-bout;67
good;fact;good-fact;60
good;pretty;good-pretty;111
good;nice;good-nice;79
good;whatever;good-whatever;91
good;wit;good-wit;91
good;scar;good-scar;57
good;hide;good-hide;76
good;kinda;good-kinda;71
good;chill;good-chill;51
good;sexy;good-sexy;75
good;seat;good-seat;52
good;beautiful;good-beautiful;55
good;shawty;good-shawty;60
could;keep;could-keep;414
could;try;could-try;378
could;around;could-around;312
could;would;could-would;422
could;heart;could-heart;309
could;eye;could-eye;324
could;little;could-little;299
could;hear;could-hear;298
could;turn;could-turn;273
could;stop;could-stop;256
could;always;could-always;273
could;cause;could-cause;263
could;hard;could-hard;252
could;believe;could-believe;258
could;face;could-face;228
could;wait;could-wait;229
could;fall;could-fall;201
could;two;could-two;203
could;first;could-first;194
could;tonight;could-tonight;159
could;word;could-word;169
could;touch;could-touch;156
could;smile;could-smile;152
could;true;could-true;136
could;together;could-together;137
could;foot;could-foot;99
could;step;could-step;95
could;room;could-room;103
could;forever;could-forever;112
could;saw;could-saw;105
could;feeling;could-feeling;99
could;write;could-write;94
could;felt;could-felt;96
could;ground;could-ground;56
could;hop;could-hop;65
could;sign;could-sign;57
could;fell;could-fell;52
could;need;could-need;441
could;give;could-give;438
could;man;could-man;404
could;night;could-night;355
could;call;could-call;359
could;put;could-put;306
could;find;could-find;330
could;away;could-away;306
could;ta;could-ta;270
could;long;could-long;283
could;boy;could-boy;266
could;home;could-home;263
could;everything;could-everything;276
could;ever;could-ever;288
could;real;could-real;253
could;play;could-play;248
could;ya;could-ya;229
could;stay;could-stay;231
could;name;could-name;228
could;move;could-move;215
could;shit;could-shit;202
could;something;could-something;220
could;nigga;could-nigga;195
could;bring;could-bring;197
could;game;could-game;192
could;another;could-another;181
could;money;could-money;190
could;uh;could-uh;186
could;yo;could-yo;174
could;inside;could-inside;177
could;fuck;could-fuck;162
could;damn;could-damn;144
could;club;could-club;132
could;care;could-care;140
could;bitch;could-bitch;136
could;enough;could-enough;145
could;mine;could-mine;155
could;rock;could-rock;113
could;pull;could-pull;131
could;nobody;could-nobody;140
could;lookin;could-lookin;122
could;floor;could-floor;116
could;open;could-open;111
could;drive;could-drive;118
could;hope;could-hope;115
could;pay;could-pay;108
could;shake;could-shake;100
could;strong;could-strong;102
could;hell;could-hell;120
could;black;could-black;96
could;gettin;could-gettin;92
could;phone;could-phone;115
could;lay;could-lay;95
could;hood;could-hood;93
could;feelin;could-feelin;82
could;tight;could-tight;85
could;promise;could-promise;86
could;daddy;could-daddy;83
could;talkin;could-talkin;76
could;stick;could-stick;75
could;hoe;could-hoe;66
could;comin;could-comin;64
could;plan;could-plan;66
could;bet;could-bet;55
could;eat;could-eat;59
could;freak;could-freak;57
could;fuckin;could-fuckin;55
could;chain;could-chain;53
could;runnin;could-runnin;50
could;livin;could-livin;51
could;choose;could-choose;57
could;haha;could-haha;51
could;thing;could-thing;482
could;life;could-life;443
could;leave;could-leave;369
could;show;could-show;282
could;even;could-even;342
could;wo;could-wo;274
could;hand;could-hand;267
could;hey;could-hey;253
could;really;could-really;270
could;head;could-head;232
could;break;could-break;244
could;lose;could-lose;237
could;walk;could-walk;257
could;start;could-start;243
could;new;could-new;233
could;alone;could-alone;188
could;old;could-old;163
could;car;could-car;154
could;side;could-side;163
could;fly;could-fly;149
could;everybody;could-everybody;132
could;door;could-door;156
could;year;could-year;154
could;sing;could-sing;139
could;meet;could-meet;145
could;throw;could-throw;136
could;people;could-people;126
could;sure;could-sure;131
could;guess;could-guess;125
could;house;could-house;121
could;though;could-though;141
could;goin;could-goin;117
could;fine;could-fine;114
could;somebody;could-somebody;98
could;kid;could-kid;112
could;party;could-party;79
could;white;could-white;79
could;ring;could-ring;95
could;pick;could-pick;78
could;along;could-along;84
could;block;could-block;73
could;school;could-school;68
could;jump;could-jump;59
could;worry;could-worry;51
could;send;could-send;70
could;second;could-second;74
could;thinkin;could-thinkin;76
could;somewhere;could-somewhere;60
could;dead;could-dead;61
could;mess;could-mess;51
could;bit;could-bit;53
could;everyone;could-everyone;57
could;great;could-great;68
could;family;could-family;51
could;day;could-day;427
could;every;could-every;338
could;cry;could-cry;183
could;without;could-without;175
could;soul;could-soul;95
could;wonder;could-wonder;109
could;lonely;could-lonely;68
could;win;could-win;60
could;king;could-king;51
could;mind;could-mind;302
could;us;could-us;227
could;nothing;could-nothing;206
could;change;could-change;234
could;watch;could-watch;200
could;hot;could-hot;136
could;catch;could-catch;154
could;drop;could-drop;124
could;god;could-god;146
could;wish;could-wish;201
could;lot;could-lot;122
could;sit;could-sit;127
could;understand;could-understand;120
could;young;could-young;107
could;alright;could-alright;96
could;front;could-front;122
could;sometimes;could-sometimes;104
could;truth;could-truth;66
could;chick;could-chick;76
could;red;could-red;70
could;cut;could-cut;72
could;wall;could-wall;76
could;number;could-number;79
could;moment;could-moment;95
could;four;could-four;73
could;kick;could-kick;72
could;spot;could-spot;67
could;clear;could-clear;65
could;funny;could-funny;55
could;quick;could-quick;51
could;hold;could-hold;305
could;much;could-much;251
could;light;could-light;173
could;stand;could-stand;191
could;ask;could-ask;197
could;please;could-please;161
could;sound;could-sound;111
could;ah;could-ah;66
could;hang;could-hang;89
could;air;could-air;82
could;happy;could-happy;63
could;still;could-still;321
could;dream;could-dream;213
could;last;could-last;179
could;use;could-use;187
could;dance;could-dance;133
could;roll;could-roll;138
could;miss;could-miss;159
could;maybe;could-maybe;164
could;street;could-street;129
could;die;could-die;124
could;three;could-three;109
could;chance;could-chance;133
could;remember;could-remember;136
could;drink;could-drink;86
could;slow;could-slow;90
could;blue;could-blue;83
could;music;could-music;77
could;save;could-save;74
could;shoe;could-shoe;69
could;speak;could-speak;78
could;scream;could-scream;61
could;son;could-son;68
could;child;could-child;57
could;live;could-live;221
could;big;could-big;180
could;wrong;could-wrong;200
could;place;could-place;175
could;crazy;could-crazy;149
could;kiss;could-kiss;150
could;lady;could-lady;139
could;woman;could-woman;135
could;forget;could-forget;123
could;tear;could-tear;122
could;blow;could-blow;106
could;since;could-since;127
could;pain;could-pain;121
could;sky;could-sky;91
could;nothin;could-nothin;87
could;road;could-road;86
could;niggas;could-niggas;89
could;tryin;could-tryin;85
could;picture;could-picture;104
could;mad;could-mad;84
could;lock;could-lock;64
could;beautiful;could-beautiful;75
could;lord;could-lord;61
could;rap;could-rap;62
could;deal;could-deal;67
could;story;could-story;69
could;piece;could-piece;55
could;perfect;could-perfect;64
could;million;could-million;62
could;probably;could-probably;54
could;answer;could-answer;50
could;wife;could-wife;51
could;world;could-world;295
could;mean;could-mean;238
could;friend;could-friend;222
could;bad;could-bad;200
could;high;could-high;144
could;best;could-best;176
could;lie;could-lie;159
could;star;could-star;122
could;yes;could-yes;121
could;sun;could-sun;94
could;reason;could-reason;91
could;grow;could-grow;95
could;rain;could-rain;84
could;smoke;could-smoke;68
could;babe;could-babe;53
could;hat;could-hat;56
could;talk;could-talk;253
could;run;could-run;241
could;hurt;could-hurt;132
could;someone;could-someone;139
could;must;could-must;106
could;mama;could-mama;112
could;bag;could-bag;63
could;paper;could-paper;50
could;town;could-town;89
could;fire;could-fire;78
could;mouth;could-mouth;69
could;reach;could-reach;54
could;end;could-end;181
could;help;could-help;134
could;sleep;could-sleep;125
could;till;could-till;64
could;breath;could-breath;59
could;hit;could-hit;210
could;song;could-song;157
could;close;could-close;149
could;next;could-next;155
could;whole;could-whole;128
could;far;could-far;123
could;matter;could-matter;126
could;hate;could-hate;98
could;kill;could-kill;98
could;shine;could-shine;65
could;dark;could-dark;67
could;pass;could-pass;66
could;half;could-half;67
could;pray;could-pray;60
could;begin;could-begin;55
could;fear;could-fear;58
could;grab;could-grab;52
could;bear;could-bear;53
could;thank;could-thank;59
could;mistake;could-mistake;55
could;fact;could-fact;57
could;arm;could-arm;81
could;read;could-read;56
could;deep;could-deep;109
could;many;could-many;110
could;check;could-check;88
could;pretty;could-pretty;89
could;city;could-city;70
could;somethin;could-somethin;78
could;huh;could-huh;66
could;clothes;could-clothes;66
could;flow;could-flow;66
could;cash;could-cash;70
could;fit;could-fit;50
could;whip;could-whip;51
could;pop;could-pop;109
could;low;could-low;80
could;doin;could-doin;63
could;wit;could-wit;76
could;thought;could-thought;83
could;key;could-key;58
could;push;could-push;65
could;shorty;could-shorty;55
could;holla;could-holla;52
could;cold;could-cold;95
could;ice;could-ice;65
could;knee;could-knee;67
could;tomorrow;could-tomorrow;51
could;lead;could-lead;54
could;become;could-become;53
could;work;could-work;183
could;body;could-body;130
could;listen;could-listen;141
could;free;could-free;105
could;breathe;could-breathe;75
could;shot;could-shot;55
could;gun;could-gun;67
could;suppose;could-suppose;64
could;sell;could-sell;60
could;anything;could-anything;119
could;buy;could-buy;97
could;late;could-late;89
could;wake;could-wake;82
could;rest;could-rest;81
could;kind;could-kind;94
could;may;could-may;74
could;control;could-control;62
could;fast;could-fast;100
could;okay;could-okay;85
could;happen;could-happen;100
could;guy;could-guy;78
could;fool;could-fool;69
could;learn;could-learn;68
could;treat;could-treat;67
could;share;could-share;61
could;rather;could-rather;50
could;tryna;could-tryna;103
could;act;could-act;92
could;past;could-past;74
could;whoa;could-whoa;82
could;couple;could-couple;70
could;sick;could-sick;62
could;taste;could-taste;60
could;brother;could-brother;61
could;plus;could-plus;52
could;line;could-line;139
could;woo;could-woo;65
could;cross;could-cross;50
could;spend;could-spend;112
could;top;could-top;118
could;else;could-else;130
could;hair;could-hair;85
could;whatever;could-whatever;77
could;ha;could-ha;64
could;wind;could-wind;52
could;wear;could-wear;71
could;waste;could-waste;50
could;seem;could-seem;135
could;finally;could-finally;60
could;cool;could-cool;90
could;today;could-today;84
could;dog;could-dog;64
could;different;could-different;67
could;beat;could-beat;120
could;ready;could-ready;88
could;sweet;could-sweet;89
could;behind;could-behind;85
could;bed;could-bed;108
could;full;could-full;87
could;set;could-set;81
could;morning;could-morning;86
could;laugh;could-laugh;96
could;lip;could-lip;73
could;trust;could-trust;69
could;water;could-water;56
could;dress;could-dress;54
could;goodbye;could-goodbye;53
could;five;could-five;57
could;window;could-window;59
could;voice;could-voice;51
could;trip;could-trip;60
could;problem;could-problem;67
could;alive;could-alive;52
could;yet;could-yet;57
could;memory;could-memory;51
could;spit;could-spit;53
could;figure;could-figure;51
could;ball;could-ball;66
could;ride;could-ride;143
could;burn;could-burn;62
could;sorry;could-sorry;75
could;uh-huh;could-uh-huh;71
could;flip;could-flip;61
could;nice;could-nice;70
could;already;could-already;79
could;im;could-im;60
could;hide;could-hide;65
could;fight;could-fight;115
could;minute;could-minute;77
could;bottle;could-bottle;66
could;straight;could-straight;75
could;scar;could-scar;63
could;soon;could-soon;63
could;part;could-part;79
could;lil;could-lil;87
could;sayin;could-sayin;53
could;dollar;could-dollar;54
could;swear;could-swear;65
could;sex;could-sex;65
could;kinda;could-kinda;61
could;sexy;could-sexy;52
could;easy;could-easy;75
could;type;could-type;59
could;bout;could-bout;57
could;special;could-special;51
could;record;could-record;52
could;bar;could-bar;55
could;track;could-track;64
could;six;could-six;50
could;dude;could-dude;50
could;jean;could-jean;50
could;shawty;could-shawty;55
thing;give;thing-give;439
thing;life;thing-life;428
thing;day;thing-day;421
thing;man;thing-man;421
thing;around;thing-around;336
thing;call;thing-call;343
thing;little;thing-little;329
thing;long;thing-long;290
thing;boy;thing-boy;270
thing;lose;thing-lose;234
thing;us;thing-us;222
thing;run;thing-run;237
thing;live;thing-live;231
thing;new;thing-new;224
thing;mean;thing-mean;251
thing;friend;thing-friend;233
thing;two;thing-two;191
thing;bring;thing-bring;189
thing;work;thing-work;195
thing;end;thing-end;171
thing;catch;thing-catch;169
thing;damn;thing-damn;166
thing;mine;thing-mine;143
thing;year;thing-year;140
thing;people;thing-people;132
thing;drive;thing-drive;119
thing;fine;thing-fine;109
thing;town;thing-town;98
thing;sky;thing-sky;78
thing;many;thing-many;110
thing;grow;thing-grow;99
thing;kill;thing-kill;84
thing;city;thing-city;61
thing;four;thing-four;72
thing;smoke;thing-smoke;52
thing;leave;thing-leave;381
thing;night;thing-night;360
thing;try;thing-try;350
thing;put;thing-put;330
thing;find;thing-find;317
thing;hear;thing-hear;298
thing;show;thing-show;287
thing;turn;thing-turn;284
thing;even;thing-even;314
thing;ta;thing-ta;305
thing;wo;thing-wo;277
thing;hand;thing-hand;249
thing;hey;thing-hey;245
thing;always;thing-always;255
thing;really;thing-really;259
thing;home;thing-home;264
thing;head;thing-head;236
thing;break;thing-break;227
thing;walk;thing-walk;229
thing;start;thing-start;219
thing;ya;thing-ya;222
thing;move;thing-move;229
thing;something;thing-something;201
thing;another;thing-another;195
thing;uh;thing-uh;196
thing;first;thing-first;191
thing;yo;thing-yo;161
thing;alone;thing-alone;170
thing;old;thing-old;166
thing;car;thing-car;165
thing;side;thing-side;160
thing;fly;thing-fly;145
thing;everybody;thing-everybody;130
thing;door;thing-door;155
thing;sing;thing-sing;123
thing;meet;thing-meet;142
thing;throw;thing-throw;132
thing;nobody;thing-nobody;135
thing;sure;thing-sure;158
thing;floor;thing-floor;122
thing;open;thing-open;100
thing;guess;thing-guess;125
thing;house;thing-house;112
thing;though;thing-though;116
thing;together;thing-together;118
thing;hope;thing-hope;102
thing;goin;thing-goin;118
thing;somebody;thing-somebody;107
thing;kid;thing-kid;103
thing;party;thing-party;95
thing;step;thing-step;96
thing;white;thing-white;78
thing;ring;thing-ring;129
thing;pick;thing-pick;72
thing;along;thing-along;74
thing;block;thing-block;73
thing;school;thing-school;67
thing;jump;thing-jump;56
thing;worry;thing-worry;66
thing;send;thing-send;64
thing;second;thing-second;69
thing;thinkin;thing-thinkin;64
thing;loud;thing-loud;53
thing;somewhere;thing-somewhere;55
thing;dead;thing-dead;54
thing;mess;thing-mess;59
thing;bit;thing-bit;59
thing;great;thing-great;62
thing;clean;thing-clean;54
thing;family;thing-family;63
thing;every;thing-every;340
thing;would;thing-would;331
thing;world;thing-world;291
thing;real;thing-real;254
thing;stay;thing-stay;229
thing;face;thing-face;201
thing;wait;thing-wait;209
thing;fall;thing-fall;191
thing;watch;thing-watch;187
thing;stand;thing-stand;182
thing;word;thing-word;169
thing;cry;thing-cry;168
thing;seem;thing-seem;147
thing;smile;thing-smile;124
thing;next;thing-next;153
thing;whole;thing-whole;132
thing;tear;thing-tear;113
thing;far;thing-far;114
thing;hair;thing-hair;105
thing;pretty;thing-pretty;86
thing;wake;thing-wake;78
thing;today;thing-today;88
thing;promise;thing-promise;78
thing;wear;thing-wear;63
thing;mouth;thing-mouth;73
thing;hide;thing-hide;61
thing;shoe;thing-shoe;68
thing;lonely;thing-lonely;65
thing;clothes;thing-clothes;67
thing;story;thing-story;59
thing;need;thing-need;490
thing;keep;thing-keep;409
thing;away;thing-away;290
thing;mind;thing-mind;304
thing;believe;thing-believe;236
thing;nothing;thing-nothing;218
thing;change;thing-change;263
thing;nigga;thing-nigga;178
thing;inside;thing-inside;156
thing;hot;thing-hot;147
thing;drop;thing-drop;141
thing;care;thing-care;152
thing;god;thing-god;142
thing;wish;thing-wish;136
thing;lot;thing-lot;157
thing;sit;thing-sit;125
thing;understand;thing-understand;124
thing;young;thing-young;125
thing;alright;thing-alright;89
thing;pay;thing-pay;109
thing;shake;thing-shake;100
thing;front;thing-front;97
thing;sometimes;thing-sometimes;115
thing;truth;thing-truth;80
thing;chick;thing-chick;93
thing;red;thing-red;71
thing;cut;thing-cut;75
thing;tight;thing-tight;66
thing;wall;thing-wall;70
thing;number;thing-number;90
thing;moment;thing-moment;67
thing;stick;thing-stick;77
thing;plan;thing-plan;82
thing;kick;thing-kick;71
thing;spot;thing-spot;75
thing;clear;thing-clear;58
thing;cop;thing-cop;53
thing;youembed;thing-youembed;53
thing;funny;thing-funny;62
thing;handle;thing-handle;50
thing;hold;thing-hold;289
thing;ever;thing-ever;251
thing;much;thing-much;238
thing;light;thing-light;169
thing;tonight;thing-tonight;151
thing;ask;thing-ask;180
thing;please;thing-please;142
thing;true;thing-true;128
thing;sound;thing-sound;109
thing;ah;thing-ah;80
thing;hang;thing-hang;86
thing;air;thing-air;67
thing;fill;thing-fill;51
thing;happy;thing-happy;56
thing;still;thing-still;319
thing;best;thing-best;173
thing;ride;thing-ride;148
thing;late;thing-late;100
thing;trip;thing-trip;62
thing;carry;thing-carry;53
thing;small;thing-small;51
thing;heart;thing-heart;304
thing;forget;thing-forget;129
thing;blow;thing-blow;118
thing;deep;thing-deep;108
thing;foot;thing-foot;94
thing;lay;thing-lay;97
thing;bed;thing-bed;91
thing;morning;thing-morning;84
thing;doin;thing-doin;86
thing;till;thing-till;66
thing;dog;thing-dog;71
thing;five;thing-five;61
thing;piece;thing-piece;57
thing;eye;thing-eye;273
thing;dream;thing-dream;200
thing;place;thing-place;155
thing;close;thing-close;138
thing;touch;thing-touch;129
thing;kiss;thing-kiss;147
thing;anything;thing-anything;121
thing;spend;thing-spend;100
thing;forever;thing-forever;84
thing;feeling;thing-feeling;76
thing;thought;thing-thought;75
thing;rest;thing-rest;67
thing;dark;thing-dark;56
thing;last;thing-last;179
thing;enough;thing-enough;136
thing;line;thing-line;137
thing;phone;thing-phone;104
thing;arm;thing-arm;75
thing;okay;thing-okay;92
thing;bet;thing-bet;60
thing;special;thing-special;55
thing;everything;thing-everything;265
thing;bad;thing-bad;185
thing;high;thing-high;169
thing;lie;thing-lie;154
thing;star;thing-star;133
thing;yes;thing-yes;123
thing;woman;thing-woman;126
thing;sun;thing-sun;102
thing;reason;thing-reason;99
thing;rain;thing-rain;82
thing;babe;thing-babe;79
thing;diamond;thing-diamond;63
thing;use;thing-use;202
thing;three;thing-three;112
thing;breathe;thing-breathe;68
thing;key;thing-key;69
thing;child;thing-child;60
thing;begin;thing-begin;52
thing;stop;thing-stop;279
thing;hard;thing-hard;247
thing;money;thing-money;183
thing;wrong;thing-wrong;183
thing;roll;thing-roll;149
thing;club;thing-club;145
thing;lookin;thing-lookin;116
thing;pop;thing-pop;109
thing;must;thing-must;103
thing;mama;thing-mama;97
thing;road;thing-road;90
thing;fast;thing-fast;79
thing;low;thing-low;96
thing;act;thing-act;92
thing;lil;thing-lil;76
thing;whatever;thing-whatever;85
thing;knee;thing-knee;54
thing;freak;thing-freak;55
thing;follow;thing-follow;54
thing;wild;thing-wild;51
thing;brother;thing-brother;54
thing;holla;thing-holla;51
thing;thang;thing-thang;53
thing;point;thing-point;58
thing;talk;thing-talk;279
thing;shit;thing-shit;184
thing;game;thing-game;220
thing;fuck;thing-fuck;151
thing;bitch;thing-bitch;126
thing;street;thing-street;139
thing;pull;thing-pull;130
thing;die;thing-die;119
thing;top;thing-top;126
thing;black;thing-black;98
thing;slow;thing-slow;93
thing;nothin;thing-nothin;99
thing;hate;thing-hate;104
thing;set;thing-set;96
thing;niggas;thing-niggas;73
thing;talkin;thing-talkin;87
thing;write;thing-write;76
thing;shot;thing-shot;64
thing;rap;thing-rap;63
thing;type;thing-type;65
thing;g;thing-g;59
thing;bear;thing-bear;50
thing;sayin;thing-sayin;60
thing;corner;thing-corner;50
thing;brain;thing-brain;52
thing;soul;thing-soul;80
thing;cold;thing-cold;82
thing;alive;thing-alive;50
thing;play;thing-play;258
thing;name;thing-name;217
thing;hit;thing-hit;208
thing;big;thing-big;196
thing;song;thing-song;149
thing;without;thing-without;159
thing;help;thing-help;134
thing;matter;thing-matter;118
thing;since;thing-since;117
thing;remember;thing-remember;99
thing;wonder;thing-wonder;98
thing;shine;thing-shine;67
thing;save;thing-save;64
thing;pass;thing-pass;63
thing;half;thing-half;57
thing;lord;thing-lord;61
thing;eat;thing-eat;60
thing;pray;thing-pray;65
thing;fear;thing-fear;56
thing;grab;thing-grab;56
thing;doubt;thing-doubt;52
thing;thank;thing-thank;53
thing;mistake;thing-mistake;53
thing;fact;thing-fact;54
thing;makin;thing-makin;58
thing;queen;thing-queen;60
thing;read;thing-read;52
thing;cause;thing-cause;240
thing;strong;thing-strong;105
thing;drink;thing-drink;95
thing;check;thing-check;99
thing;somethin;thing-somethin;66
thing;huh;thing-huh;71
thing;win;thing-win;62
thing;flow;thing-flow;59
thing;cash;thing-cash;62
thing;bag;thing-bag;61
thing;style;thing-style;50
thing;fit;thing-fit;53
thing;crib;thing-crib;54
thing;room;thing-room;100
thing;wit;thing-wit;70
thing;hoe;thing-hoe;60
thing;push;thing-push;61
thing;shorty;thing-shorty;70
thing;probably;thing-probably;50
thing;wife;thing-wife;58
thing;homie;thing-homie;56
thing;someone;thing-someone;121
thing;saw;thing-saw;95
thing;ice;thing-ice;75
thing;reach;thing-reach;51
thing;tomorrow;thing-tomorrow;50
thing;sleep;thing-sleep;102
thing;buy;thing-buy;120
thing;gettin;thing-gettin;114
thing;straight;thing-straight;78
thing;ball;thing-ball;58
thing;tire;thing-tire;53
thing;chain;thing-chain;58
thing;outta;thing-outta;51
thing;worth;thing-worth;55
thing;plus;thing-plus;58
thing;neck;thing-neck;55
thing;rock;thing-rock;126
thing;hurt;thing-hurt;128
thing;guy;thing-guy;75
thing;uh-huh;thing-uh-huh;72
thing;couple;thing-couple;58
thing;body;thing-body;136
thing;full;thing-full;97
thing;lock;thing-lock;76
thing;trust;thing-trust;71
thing;listen;thing-listen;127
thing;pain;thing-pain;116
thing;free;thing-free;95
thing;hood;thing-hood;84
thing;gun;thing-gun;74
thing;comin;thing-comin;62
thing;suppose;thing-suppose;63
thing;king;thing-king;60
thing;dance;thing-dance;121
thing;felt;thing-felt;77
thing;deal;thing-deal;62
thing;jean;thing-jean;61
thing;question;thing-question;53
thing;single;thing-single;50
thing;past;thing-past;65
thing;happen;thing-happen;92
thing;fool;thing-fool;74
thing;learn;thing-learn;80
thing;son;thing-son;57
thing;hop;thing-hop;63
thing;treat;thing-treat;64
thing;share;thing-share;60
thing;tryna;thing-tryna;105
thing;crazy;thing-crazy;154
thing;whoa;thing-whoa;82
thing;woo;thing-woo;75
thing;miss;thing-miss;133
thing;waste;thing-waste;62
thing;cool;thing-cool;101
thing;tryin;thing-tryin;82
thing;perfect;thing-perfect;58
thing;different;thing-different;66
thing;feelin;thing-feelin;82
thing;bottle;thing-bottle;64
thing;maybe;thing-maybe;130
thing;beat;thing-beat;121
thing;else;thing-else;139
thing;ready;thing-ready;117
thing;hell;thing-hell;97
thing;fire;thing-fire;74
thing;sweet;thing-sweet;88
thing;behind;thing-behind;84
thing;kind;thing-kind;82
thing;laugh;thing-laugh;89
thing;music;thing-music;67
thing;mad;thing-mad;85
thing;speak;thing-speak;71
thing;lip;thing-lip;59
thing;water;thing-water;52
thing;breath;thing-breath;56
thing;dress;thing-dress;52
thing;goodbye;thing-goodbye;55
thing;window;thing-window;50
thing;round;thing-round;53
thing;voice;thing-voice;55
thing;problem;thing-problem;77
thing;answer;thing-answer;51
thing;control;thing-control;59
thing;blue;thing-blue;81
thing;flip;thing-flip;59
thing;hip;thing-hip;51
thing;burn;thing-burn;78
thing;soon;thing-soon;68
thing;dont;thing-dont;69
thing;already;thing-already;71
thing;may;thing-may;67
thing;im;thing-im;62
thing;fight;thing-fight;106
thing;lady;thing-lady;144
thing;sorry;thing-sorry;67
thing;track;thing-track;53
thing;park;thing-park;52
thing;chance;thing-chance;110
thing;daddy;thing-daddy;70
thing;nice;thing-nice;65
thing;fun;thing-fun;50
thing;scar;thing-scar;57
thing;kinda;thing-kinda;63
thing;picture;thing-picture;74
thing;scream;thing-scream;60
thing;sexy;thing-sexy;63
thing;minute;thing-minute;77
thing;bar;thing-bar;82
thing;bout;thing-bout;50
thing;sick;thing-sick;54
thing;beautiful;thing-beautiful;62
thing;easy;thing-easy;68
thing;sex;thing-sex;67
thing;part;thing-part;84
thing;swear;thing-swear;65
thing;record;thing-record;51
thing;ha;thing-ha;73
need;give;need-give;472
need;life;need-life;379
need;day;need-day;362
need;man;need-man;443
need;leave;need-leave;385
need;around;need-around;318
need;find;need-find;314
need;show;need-show;323
need;hey;need-hey;271
need;boy;need-boy;292
need;really;need-really;264
need;cause;need-cause;274
need;play;need-play;253
need;run;need-run;222
need;stay;need-stay;253
need;new;need-new;235
need;mean;need-mean;238
need;friend;need-friend;207
need;light;need-light;177
need;shit;need-shit;232
need;watch;need-watch;185
need;nigga;need-nigga;226
need;bring;need-bring;193
need;game;need-game;217
need;end;need-end;144
need;money;need-money;201
need;yo;need-yo;200
need;high;need-high;169
need;ask;need-ask;190
need;fuck;need-fuck;184
need;hot;need-hot;176
need;close;need-close;141
need;club;need-club;163
need;enough;need-enough;147
need;street;need-street;122
need;sing;need-sing;108
need;beat;need-beat;142
need;listen;need-listen;144
need;die;need-die;116
need;forget;need-forget;108
need;blow;need-blow;121
need;ready;need-ready;120
need;goin;need-goin;117
need;deep;need-deep;106
need;kid;need-kid;101
need;town;need-town;97
need;gettin;need-gettin;109
need;pretty;need-pretty;82
need;niggas;need-niggas;101
need;hang;need-hang;73
need;cut;need-cut;79
need;talkin;need-talkin;97
need;wit;need-wit;99
need;ice;need-ice;81
need;may;need-may;72
need;hoe;need-hoe;79
need;kick;need-kick;72
need;win;need-win;59
need;nice;need-nice;76
need;key;need-key;66
need;loud;need-loud;53
need;fuckin;need-fuckin;73
need;holla;need-holla;68
need;style;need-style;66
need;sell;need-sell;51
need;answer;need-answer;53
