Source;Target;Label;Weight
put;use;put-use;53
put;home;put-home;38
put;fuckin;put-fuckin;60
put;walk;put-walk;43
put;ask;put-ask;47
put;kill;put-kill;48
put;stick;put-stick;48
put;house;put-house;44
put;lookin;put-lookin;37
put;everybody;put-everybody;40
put;drop;put-drop;42
put;bag;put-bag;49
put;young;put-young;35
put;comin;put-comin;33
put;feeling;put-feeling;36
put;smoke;put-smoke;38
put;hurt;put-hurt;26
put;shoot;put-shoot;34
put;business;put-business;35
put;ready;put-ready;30
put;gang;put-gang;39
put;thinkin;put-thinkin;25
put;different;put-different;26
put;late;put-late;18
put;dead;put-dead;25
put;room;put-room;18
put;grow;put-grow;23
put;would;put-would;53
put;play;put-play;68
put;really;put-really;60
put;heart;put-heart;42
put;friend;put-friend;51
put;wo;put-wo;49
put;light;put-light;32
put;talkin;put-talkin;63
put;world;put-world;39
put;hoe;put-hoe;58
put;hey;put-hey;30
put;three;put-three;36
put;hate;put-hate;26
put;woah;put-woah;32
put;side;put-side;39
put;rich;put-rich;46
put;mine;put-mine;29
put;wish;put-wish;20
put;kid;put-kid;27
put;believe;put-believe;23
put;hope;put-hope;30
put;roll;put-roll;30
put;switch;put-switch;37
put;fight;put-fight;21
put;pray;put-pray;21
put;brother;put-brother;31
put;stand;put-stand;23
put;bad;put-bad;69
put;hold;put-hold;46
put;crazy;put-crazy;21
put;shot;put-shot;26
put;bet;put-bet;36
put;th;put-th;26
put;open;put-open;18
put;couple;put-couple;20
put;always;put-always;44
put;first;put-first;39
put;end;put-end;26
put;best;put-best;36
put;place;put-place;25
put;sound;put-sound;23
put;nothing;put-nothing;18
put;mind;put-mind;47
put;lose;put-lose;40
put;away;put-away;29
put;bring;put-bring;50
put;last;put-last;33
put;everything;put-everything;39
put;song;put-song;29
put;meet;put-meet;32
put;work;put-work;30
put;somethin;put-somethin;36
put;ya;put-ya;18
put;deep;put-deep;31
put;doin;put-doin;32
put;somebody;put-somebody;25
put;trust;put-trust;27
put;sure;put-sure;28
put;cry;put-cry;25
put;woo;put-woo;31
put;feelin;put-feelin;26
put;problem;put-problem;28
put;party;put-party;31
put;playin;put-playin;31
put;dance;put-dance;15
put;kick;put-kick;20
put;thing;put-thing;58
put;find;put-find;42
put;talk;put-talk;68
put;eye;put-eye;35
put;touch;put-touch;30
put;dream;put-dream;20
put;kiss;put-kiss;14
put;fly;put-fly;22
put;fire;put-fire;24
put;foot;put-foot;25
put;music;put-music;18
put;stop;put-stop;65
put;live;put-live;47
put;little;put-little;25
put;without;put-without;24
put;word;put-word;25
put;wrong;put-wrong;44
put;beat;put-beat;27
put;enough;put-enough;21
put;another;put-another;43
put;nobody;put-nobody;33
put;road;put-road;25
put;soul;put-soul;21
put;something;put-something;11
put;mad;put-mad;23
put;sayin;put-sayin;21
put;life;put-life;72
put;uh;put-uh;52
put;phone;put-phone;42
put;though;put-though;28
put;hood;put-hood;35
put;daddy;put-daddy;26
put;ever;put-ever;36
put;wake;put-wake;26
put;ten;put-ten;36
put;many;put-many;32
put;past;put-past;13
put;hell;put-hell;26
put;guess;put-guess;15
put;free;put-free;37
put;town;put-town;18
put;drink;put-drink;19
put;red;put-red;16
put;ah;put-ah;32
put;alone;put-alone;18
put;tonight;put-tonight;15
put;huh;put-huh;35
put;someone;put-someone;17
put;tear;put-tear;21
put;street;put-street;37
put;nah;put-nah;27
put;count;put-count;20
put;sleep;put-sleep;23
put;throw;put-throw;35
put;block;put-block;34
put;gun;put-gun;32
put;yo;put-yo;25
put;damn;put-damn;38
put;full;put-full;27
put;family;put-family;18
put;fine;put-fine;17
put;reason;put-reason;22
put;die;put-die;49
put;close;put-close;17
put;people;put-people;20
put;makin;put-makin;28
put;pain;put-pain;16
put;truth;put-truth;18
put;pick;put-pick;16
put;hot;put-hot;25
put;maybe;put-maybe;11
life;call;life-call;75
life;girl;life-girl;53
life;would;life-would;63
life;man;life-man;56
life;run;life-run;64
life;find;life-find;48
life;friend;life-friend;42
life;ayy;life-ayy;34
life;talkin;life-talkin;38
life;away;life-away;44
life;hand;life-hand;38
life;damn;life-damn;34
life;ah;life-ah;31
life;whole;life-whole;37
life;hey;life-hey;26
life;work;life-work;30
life;alone;life-alone;27
life;hurt;life-hurt;25
life;ready;life-ready;25
life;somebody;life-somebody;29
life;woo;life-woo;21
life;fine;life-fine;19
life;truth;life-truth;22
life;guess;life-guess;22
life;even;life-even;80
life;night;life-night;71
life;new;life-new;62
life;mind;life-mind;61
life;real;life-real;57
life;really;life-really;55
life;always;life-always;47
life;long;life-long;34
life;much;life-much;46
life;last;life-last;43
life;first;life-first;38
life;name;life-name;43
life;change;life-change;42
life;house;life-house;36
life;city;life-city;33
life;hope;life-hope;27
life;ride;life-ride;23
life;bet;life-bet;16
life;drink;life-drink;15
life;stand;life-stand;26
life;water;life-water;19
life;cut;life-cut;18
life;leave;life-leave;79
life;ta;life-ta;63
life;us;life-us;74
life;turn;life-turn;55
life;play;life-play;51
life;heart;life-heart;48
life;bad;life-bad;57
life;lose;life-lose;53
life;catch;life-catch;47
life;head;life-head;49
life;break;life-break;52
life;eye;life-eye;39
life;stick;life-stick;35
life;fall;life-fall;32
life;best;life-best;34
life;nothin;life-nothin;33
life;beat;life-beat;29
life;place;life-place;24
life;deep;life-deep;29
life;trust;life-trust;27
life;feelin;life-feelin;22
life;different;life-different;17
life;word;life-word;19
life;people;life-people;31
life;maybe;life-maybe;11
life;something;life-something;18
life;open;life-open;20
life;music;life-music;21
life;look;life-look;71
life;money;life-money;59
life;niggas;life-niggas;58
life;uh;life-uh;48
life;two;life-two;47
life;lil;life-lil;46
life;body;life-body;37
life;pull;life-pull;46
life;buy;life-buy;39
life;top;life-top;35
life;kill;life-kill;35
life;mean;life-mean;31
life;three;life-three;28
life;lookin;life-lookin;33
life;woah;life-woah;31
life;wait;life-wait;26
life;touch;life-touch;31
life;rich;life-rich;33
life;throw;life-throw;21
life;five;life-five;28
life;blue;life-blue;25
life;line;life-line;27
life;shoot;life-shoot;22
life;roll;life-roll;25
life;diamond;life-diamond;17
life;dick;life-dick;17
life;nah;life-nah;19
life;gun;life-gun;27
life;four;life-four;21
life;party;life-party;20
life;million;life-million;26
life;dead;life-dead;22
life;brother;life-brother;28
life;thing;life-thing;59
life;day;life-day;68
life;tryna;life-tryna;72
life;around;life-around;53
life;hold;life-hold;56
life;wo;life-wo;52
life;use;life-use;41
life;fuckin;life-fuckin;40
life;gettin;life-gettin;39
life;car;life-car;33
life;pussy;life-pussy;26
life;wrong;life-wrong;33
life;inside;life-inside;36
life;side;life-side;32
life;okay;life-okay;22
life;ya;life-ya;17
life;ho;life-ho;25
life;crazy;life-crazy;21
life;though;life-though;34
life;doin;life-doin;31
life;gang;life-gang;25
life;game;life-game;27
life;hood;life-hood;20
life;black;life-black;32
life;red;life-red;20
life;reason;life-reason;17
life;cash;life-cash;16
life;hit;life-hit;59
life;stay;life-stay;52
life;face;life-face;47
life;god;life-god;49
life;lie;life-lie;38
life;lot;life-lot;22
life;street;life-street;25
life;drive;life-drive;16
life;every;life-every;75
life;try;life-try;71
life;hard;life-hard;45
life;little;life-little;27
life;old;life-old;34
life;another;life-another;42
life;pay;life-pay;34
life;song;life-song;26
life;end;life-end;33
life;mama;life-mama;32
life;hell;life-hell;34
life;wish;life-wish;19
life;kid;life-kid;38
life;shot;life-shot;24
life;family;life-family;27
life;big;life-big;56
life;hear;life-hear;46
life;watch;life-watch;36
life;everybody;life-everybody;38
life;dream;life-dream;32
life;wake;life-wake;26
life;someone;life-someone;21
life;problem;life-problem;20
life;room;life-room;18
life;talk;life-talk;61
life;show;life-show;59
life;light;life-light;33
life;live;life-live;43
life;world;life-world;45
life;goin;life-goin;43
life;young;life-young;26
life;ten;life-ten;16
life;switch;life-switch;18
life;many;life-many;23
life;sit;life-sit;21
life;daddy;life-daddy;24
life;couple;life-couple;19
life;home;life-home;41
life;everything;life-everything;47
life;phone;life-phone;32
life;nobody;life-nobody;28
life;ever;life-ever;40
life;start;life-start;37
life;bring;life-bring;36
life;ask;life-ask;35
life;feeling;life-feeling;27
life;smoke;life-smoke;24
life;close;life-close;23
life;without;life-without;26
life;fast;life-fast;27
life;eat;life-eat;19
life;road;life-road;22
life;since;life-since;20
life;enough;life-enough;26
life;fight;life-fight;28
life;act;life-act;23
life;full;life-full;22
life;sound;life-sound;22
life;nothing;life-nothing;20
life;straight;life-straight;20
life;pick;life-pick;19
life;kick;life-kick;14
life;grow;life-grow;27
life;cry;life-cry;28
life;check;life-check;22
life;hot;life-hot;16
life;count;life-count;22
life;stop;life-stop;52
life;hoe;life-hoe;30
life;hate;life-hate;31
life;move;life-move;25
life;meet;life-meet;21
life;bag;life-bag;24
life;comin;life-comin;25
life;somethin;life-somethin;23
life;sure;life-sure;23
life;next;life-next;21
life;save;life-save;17
life;walk;life-walk;37
life;fly;life-fly;21
life;care;life-care;31
life;drop;life-drop;25
life;block;life-block;26
life;star;life-star;23
life;soul;life-soul;27
life;sayin;life-sayin;18
life;year;life-year;32
life;foot;life-foot;20
life;die;life-die;50
life;pop;life-pop;31
life;send;life-send;24
life;thinkin;life-thinkin;20
life;pray;life-pray;25
life;mad;life-mad;22
life;boy;life-boy;45
life;believe;life-believe;29
life;door;life-door;21
life;outside;life-outside;21
life;sleep;life-sleep;26
life;past;life-past;20
life;high;life-high;34
life;dance;life-dance;17
life;hundred;life-hundred;42
life;tonight;life-tonight;30
life;playin;life-playin;18
life;huh;life-huh;27
life;business;life-business;28
life;please;life-please;25
life;free;life-free;31
life;makin;life-makin;12
life;miss;life-miss;30
life;town;life-town;12
life;pain;life-pain;31
life;th;life-th;18
life;yo;life-yo;22
life;tear;life-tear;20
life;slide;life-slide;17
life;fire;life-fire;21
life;mine;life-mine;31
life;late;life-late;22
life;runnin;life-runnin;16
look;night;look-night;51
look;new;look-new;66
look;day;look-day;59
look;around;look-around;48
look;boy;look-boy;42
look;hear;look-hear;51
look;home;look-home;38
look;light;look-light;32
look;live;look-live;32
look;world;look-world;39
look;little;look-little;30
look;first;look-first;30
look;song;look-song;34
look;lot;look-lot;31
look;alone;look-alone;23
look;place;look-place;15
look;wish;look-wish;27
look;town;look-town;21
look;leave;look-leave;61
look;even;look-even;63
look;try;look-try;63
look;man;look-man;66
look;run;look-run;60
look;hit;look-hit;58
look;turn;look-turn;58
look;niggas;look-niggas;52
look;real;look-real;61
look;big;look-big;48
look;two;look-two;46
look;stay;look-stay;43
look;lil;look-lil;49
look;catch;look-catch;43
look;face;look-face;41
look;use;look-use;37
look;fuckin;look-fuckin;42
look;start;look-start;48
look;walk;look-walk;34
look;high;look-high;33
look;pop;look-pop;37
look;old;look-old;32
look;ask;look-ask;31
look;kill;look-kill;29
look;change;look-change;35
look;stick;look-stick;34
look;house;look-house;36
look;move;look-move;29
look;lookin;look-lookin;30
look;nothin;look-nothin;25
look;wait;look-wait;24
look;everybody;look-everybody;34
look;drop;look-drop;33
look;bag;look-bag;37
look;mama;look-mama;25
look;young;look-young;30
look;comin;look-comin;28
look;feeling;look-feeling;27
look;city;look-city;31
look;smoke;look-smoke;25
look;hurt;look-hurt;24
look;shoot;look-shoot;24
look;business;look-business;27
look;ready;look-ready;25
look;gang;look-gang;26
look;eat;look-eat;24
look;thinkin;look-thinkin;23
look;different;look-different;22
look;black;look-black;18
look;late;look-late;21
look;dead;look-dead;19
look;water;look-water;22
look;save;look-save;16
look;room;look-room;13
look;grow;look-grow;25
look;ta;look-ta;67
look;would;look-would;64
look;tryna;look-tryna;60
look;play;look-play;47
look;really;look-really;55
look;heart;look-heart;43
look;show;look-show;44
look;friend;look-friend;41
look;wo;look-wo;45
look;pull;look-pull;41
look;break;look-break;33
look;talkin;look-talkin;37
look;watch;look-watch;41
look;top;look-top;41
look;hand;look-hand;34
look;whole;look-whole;38
look;hoe;look-hoe;38
look;name;look-name;27
look;mean;look-mean;30
look;hey;look-hey;27
look;three;look-three;37
look;inside;look-inside;32
look;hate;look-hate;21
look;woah;look-woah;28
look;side;look-side;33
look;rich;look-rich;38
look;mine;look-mine;27
look;kid;look-kid;30
look;believe;look-believe;11
look;line;look-line;19
look;hope;look-hope;19
look;roll;look-roll;23
look;switch;look-switch;26
look;game;look-game;26
look;fight;look-fight;26
look;pray;look-pray;18
look;brother;look-brother;15
look;stand;look-stand;22
look;cut;look-cut;23
look;money;look-money;62
look;find;look-find;48
look;uh;look-uh;51
look;lose;look-lose;42
look;body;look-body;42
look;buy;look-buy;48
look;damn;look-damn;39
look;touch;look-touch;29
look;throw;look-throw;27
look;five;look-five;28
look;blue;look-blue;25
look;diamond;look-diamond;22
look;dick;look-dick;21
look;woo;look-woo;20
look;nah;look-nah;28
look;gun;look-gun;29
look;four;look-four;21
look;feelin;look-feelin;17
look;party;look-party;18
look;million;look-million;26
look;call;look-call;74
look;every;look-every;57
look;girl;look-girl;66
look;mind;look-mind;55
look;bad;look-bad;46
look;hold;look-hold;35
look;ayy;look-ayy;32
look;away;look-away;30
look;bring;look-bring;28
look;last;look-last;35
look;everything;look-everything;34
look;pussy;look-pussy;30
look;lie;look-lie;26
look;meet;look-meet;23
look;care;look-care;30
look;work;look-work;30
look;somethin;look-somethin;27
look;ya;look-ya;18
look;please;look-please;24
look;deep;look-deep;27
look;crazy;look-crazy;21
look;doin;look-doin;23
look;somebody;look-somebody;20
look;trust;look-trust;23
look;sure;look-sure;21
look;cry;look-cry;19
look;problem;look-problem;20
look;act;look-act;25
look;playin;look-playin;20
look;dance;look-dance;16
look;kick;look-kick;22
look;thing;look-thing;53
look;talk;look-talk;57
look;always;look-always;42
look;head;look-head;41
look;eye;look-eye;44
look;pay;look-pay;35
look;dream;look-dream;27
look;kiss;look-kiss;18
look;fly;look-fly;19
look;fire;look-fire;23
look;th;look-th;17
look;foot;look-foot;25
look;music;look-music;14
look;us;look-us;64
look;much;look-much;38
look;yo;look-yo;20
look;okay;look-okay;31
look;sleep;look-sleep;32
look;wake;look-wake;29
look;star;look-star;20
look;road;look-road;15
look;many;look-many;26
look;open;look-open;16
look;full;look-full;27
look;sound;look-sound;22
look;family;look-family;19
look;fine;look-fine;17
look;straight;look-straight;29
look;long;look-long;33
look;end;look-end;27
look;best;look-best;24
look;hell;look-hell;28
look;shot;look-shot;24
look;next;look-next;24
look;maybe;look-maybe;20
look;past;look-past;13
look;hard;look-hard;43
look;god;look-god;41
look;ever;look-ever;31
look;car;look-car;42
look;street;look-street;32
look;though;look-though;20
look;close;look-close;26
look;without;look-without;20
look;fast;look-fast;19
look;sit;look-sit;25
look;since;look-since;14
look;word;look-word;22
look;enough;look-enough;20
look;drink;look-drink;14
look;nothing;look-nothing;15
look;truth;look-truth;19
look;pick;look-pick;22
look;guess;look-guess;12
look;cash;look-cash;16
look;fall;look-fall;21
look;wrong;look-wrong;33
look;beat;look-beat;24
look;block;look-block;31
look;hood;look-hood;21
look;bet;look-bet;23
look;soul;look-soul;22
look;something;look-something;15
look;sayin;look-sayin;19
look;hot;look-hot;12
look;stop;look-stop;51
look;huh;look-huh;29
look;nobody;look-nobody;23
look;ho;look-ho;29
look;gettin;look-gettin;38
look;goin;look-goin;38
look;hundred;look-hundred;36
look;phone;look-phone;22
look;door;look-door;23
look;send;look-send;27
look;reason;look-reason;16
look;runnin;look-runnin;16
look;people;look-people;22
look;outside;look-outside;25
look;drive;look-drive;22
look;die;look-die;38
look;free;look-free;24
look;mad;look-mad;21
look;makin;look-makin;18
look;couple;look-couple;17
look;slide;look-slide;17
look;tonight;look-tonight;25
look;pain;look-pain;18
look;ah;look-ah;37
look;miss;look-miss;28
look;red;look-red;21
look;another;look-another;31
look;daddy;look-daddy;14
look;year;look-year;25
look;count;look-count;17
look;ride;look-ride;18
look;ten;look-ten;26
look;check;look-check;22
look;someone;look-someone;15
look;tear;look-tear;16
leave;night;leave-night;62
leave;ta;leave-ta;56
leave;us;leave-us;56
leave;turn;leave-turn;53
leave;play;leave-play;50
leave;heart;leave-heart;42
leave;bad;leave-bad;50
leave;lose;leave-lose;40
leave;catch;leave-catch;44
leave;head;leave-head;50
leave;break;leave-break;40
leave;eye;leave-eye;36
leave;damn;leave-damn;33
leave;change;leave-change;33
leave;stick;leave-stick;48
leave;fall;leave-fall;24
leave;best;leave-best;31
leave;nothin;leave-nothin;36
leave;alone;leave-alone;35
leave;beat;leave-beat;23
leave;place;leave-place;23
leave;deep;leave-deep;20
leave;trust;leave-trust;19
leave;feelin;leave-feelin;26
leave;different;leave-different;24
leave;word;leave-word;22
leave;people;leave-people;18
leave;maybe;leave-maybe;21
leave;something;leave-something;21
leave;open;leave-open;16
leave;guess;leave-guess;16
leave;music;leave-music;14
leave;cut;leave-cut;13
leave;even;leave-even;67
leave;try;leave-try;60
leave;new;leave-new;53
leave;day;leave-day;59
leave;man;leave-man;54
leave;run;leave-run;55
leave;hit;leave-hit;67
leave;niggas;leave-niggas;54
leave;around;leave-around;50
leave;real;leave-real;49
leave;big;leave-big;52
leave;two;leave-two;36
leave;stay;leave-stay;56
leave;boy;leave-boy;48
leave;lil;leave-lil;49
leave;hear;leave-hear;41
leave;face;leave-face;42
leave;use;leave-use;39
leave;home;leave-home;43
leave;fuckin;leave-fuckin;43
leave;start;leave-start;36
leave;walk;leave-walk;34
leave;high;leave-high;30
leave;pop;leave-pop;29
leave;old;leave-old;31
leave;ask;leave-ask;30
leave;kill;leave-kill;36
leave;house;leave-house;39
leave;move;leave-move;23
leave;lookin;leave-lookin;30
leave;wait;leave-wait;22
leave;everybody;leave-everybody;29
leave;drop;leave-drop;38
leave;bag;leave-bag;32
leave;mama;leave-mama;26
leave;young;leave-young;30
leave;comin;leave-comin;32
leave;feeling;leave-feeling;29
leave;city;leave-city;25
leave;smoke;leave-smoke;31
leave;hurt;leave-hurt;22
leave;shoot;leave-shoot;28
leave;business;leave-business;29
leave;ready;leave-ready;23
leave;gang;leave-gang;30
leave;eat;leave-eat;24
leave;thinkin;leave-thinkin;17
leave;black;leave-black;20
leave;late;leave-late;18
leave;dead;leave-dead;25
leave;water;leave-water;17
leave;save;leave-save;11
leave;room;leave-room;14
leave;grow;leave-grow;17
leave;would;leave-would;52
leave;tryna;leave-tryna;57
leave;really;leave-really;49
leave;show;leave-show;45
leave;friend;leave-friend;40
leave;wo;leave-wo;49
leave;pull;leave-pull;42
leave;light;leave-light;35
leave;talkin;leave-talkin;45
leave;watch;leave-watch;31
leave;top;leave-top;36
leave;hand;leave-hand;35
leave;world;leave-world;32
leave;whole;leave-whole;31
leave;hoe;leave-hoe;35
leave;name;leave-name;32
leave;mean;leave-mean;29
leave;hey;leave-hey;23
leave;three;leave-three;25
leave;inside;leave-inside;38
leave;hate;leave-hate;33
leave;woah;leave-woah;32
leave;side;leave-side;30
leave;rich;leave-rich;32
leave;lot;leave-lot;19
leave;mine;leave-mine;30
leave;wish;leave-wish;22
leave;kid;leave-kid;29
leave;believe;leave-believe;27
leave;line;leave-line;25
leave;hope;leave-hope;27
leave;roll;leave-roll;24
leave;switch;leave-switch;29
leave;game;leave-game;22
leave;fight;leave-fight;28
leave;pray;leave-pray;21
leave;brother;leave-brother;22
leave;stand;leave-stand;14
leave;talk;leave-talk;55
leave;ayy;leave-ayy;40
leave;die;leave-die;43
leave;live;leave-live;35
leave;car;leave-car;37
leave;pussy;leave-pussy;32
leave;wrong;leave-wrong;36
leave;yo;leave-yo;13
leave;huh;leave-huh;23
leave;five;leave-five;22
leave;ho;leave-ho;25
leave;crazy;leave-crazy;25
leave;doin;leave-doin;27
leave;door;leave-door;18
leave;send;leave-send;23
leave;four;leave-four;24
leave;daddy;leave-daddy;17
leave;hot;leave-hot;15
leave;call;leave-call;74
leave;thing;leave-thing;64
leave;money;leave-money;48
leave;hold;leave-hold;48
leave;long;leave-long;34
leave;gettin;leave-gettin;35
leave;okay;leave-okay;28
leave;ya;leave-ya;21
leave;blue;leave-blue;20
leave;though;leave-though;33
leave;gun;leave-gun;22
leave;hood;leave-hood;22
leave;bet;leave-bet;29
leave;red;leave-red;19
leave;reason;leave-reason;21
leave;cash;leave-cash;19
leave;bring;leave-bring;31
leave;everything;leave-everything;38
leave;ah;leave-ah;26
leave;song;leave-song;26
leave;block;leave-block;29
leave;fast;leave-fast;19
leave;ten;leave-ten;20
leave;outside;leave-outside;18
leave;shot;leave-shot;23
leave;dick;leave-dick;20
leave;woo;leave-woo;17
leave;since;leave-since;26
leave;act;leave-act;16
leave;slide;leave-slide;18
leave;sayin;leave-sayin;16
leave;girl;leave-girl;68
leave;find;leave-find;55
leave;always;leave-always;44
leave;pay;leave-pay;28
leave;lie;leave-lie;30
leave;touch;leave-touch;30
leave;dream;leave-dream;24
leave;please;leave-please;25
leave;diamond;leave-diamond;14
leave;kiss;leave-kiss;18
leave;fly;leave-fly;29
leave;fire;leave-fire;20
leave;foot;leave-foot;17
leave;kick;leave-kick;16
leave;every;leave-every;70
leave;uh;leave-uh;48
leave;much;leave-much;39
leave;little;leave-little;28
leave;meet;leave-meet;29
leave;care;leave-care;20
leave;work;leave-work;24
leave;somethin;leave-somethin;30
leave;sleep;leave-sleep;28
leave;wake;leave-wake;26
leave;town;leave-town;22
leave;star;leave-star;19
leave;road;leave-road;22
leave;many;leave-many;21
leave;cry;leave-cry;13
leave;full;leave-full;18
leave;sound;leave-sound;16
leave;family;leave-family;16
leave;fine;leave-fine;22
leave;straight;leave-straight;19
leave;ever;leave-ever;35
leave;first;leave-first;28
leave;street;leave-street;26
leave;enough;leave-enough;16
leave;tear;leave-tear;16
leave;nothing;leave-nothing;16
leave;past;leave-past;10
leave;dance;leave-dance;15
leave;mind;leave-mind;50
leave;away;leave-away;37
leave;end;leave-end;26
leave;phone;leave-phone;35
leave;drive;leave-drive;15
leave;pain;leave-pain;25
leave;next;leave-next;17
leave;last;leave-last;32
leave;hell;leave-hell;27
leave;someone;leave-someone;20
leave;problem;leave-problem;22
leave;god;leave-god;45
leave;another;leave-another;47
leave;nobody;leave-nobody;25
leave;soul;leave-soul;21
leave;mad;leave-mad;21
leave;couple;leave-couple;14
leave;sit;leave-sit;14
leave;stop;leave-stop;38
leave;goin;leave-goin;36
leave;somebody;leave-somebody;22
leave;sure;leave-sure;20
leave;million;leave-million;16
leave;tonight;leave-tonight;27
leave;body;leave-body;46
leave;throw;leave-throw;23
leave;close;leave-close;20
leave;without;leave-without;20
leave;free;leave-free;27
leave;drink;leave-drink;17
leave;check;leave-check;20
leave;pick;leave-pick;18
leave;hundred;leave-hundred;30
leave;nah;leave-nah;18
leave;buy;leave-buy;38
leave;year;leave-year;22
leave;playin;leave-playin;13
leave;count;leave-count;17
leave;makin;leave-makin;18
leave;hard;leave-hard;42
leave;miss;leave-miss;35
leave;truth;leave-truth;19
leave;party;leave-party;13
leave;ride;leave-ride;21
leave;runnin;leave-runnin;16
call;girl;call-girl;61
call;would;call-would;49
call;man;call-man;71
call;run;call-run;68
call;find;call-find;45
call;friend;call-friend;49
call;ayy;call-ayy;37
call;talkin;call-talkin;47
call;away;call-away;37
call;hand;call-hand;38
call;damn;call-damn;32
call;ah;call-ah;24
call;whole;call-whole;34
call;hey;call-hey;17
call;work;call-work;30
call;alone;call-alone;26
call;hurt;call-hurt;20
call;ready;call-ready;25
call;somebody;call-somebody;25
call;woo;call-woo;28
call;fine;call-fine;16
call;truth;call-truth;22
call;guess;call-guess;15
call;every;call-every;62
call;ta;call-ta;67
call;new;call-new;68
call;day;call-day;54
call;us;call-us;57
call;money;call-money;66
call;niggas;call-niggas;60
call;show;call-show;47
call;lil;call-lil;59
call;catch;call-catch;52
call;body;call-body;46
call;pull;call-pull;52
call;god;call-god;43
call;buy;call-buy;47
call;start;call-start;40
call;high;call-high;37
call;pop;call-pop;42
call;old;call-old;35
call;miss;call-miss;28
call;hundred;call-hundred;45
call;change;call-change;33
call;mean;call-mean;26
call;inside;call-inside;37
call;move;call-move;25
call;wait;call-wait;32
call;five;call-five;24
call;city;call-city;31
call;blue;call-blue;16
call;year;call-year;25
call;line;call-line;23
call;door;call-door;21
call;ride;call-ride;22
call;diamond;call-diamond;22
call;eat;call-eat;28
call;outside;call-outside;20
call;game;call-game;27
call;dick;call-dick;24
call;sit;call-sit;21
call;since;call-since;18
call;four;call-four;25
call;million;call-million;20
call;straight;call-straight;25
call;slide;call-slide;20
call;runnin;call-runnin;18
call;cash;call-cash;23
call;water;call-water;19
call;cut;call-cut;21
call;tryna;call-tryna;71
call;hit;call-hit;58
call;two;call-two;48
call;boy;call-boy;40
call;hard;call-hard;34
call;head;call-head;42
call;break;call-break;38
call;long;call-long;32
call;much;call-much;45
call;watch;call-watch;38
call;top;call-top;37
call;gettin;call-gettin;43
call;goin;call-goin;38
call;car;call-car;43
call;pussy;call-pussy;43
call;name;call-name;38
call;pay;call-pay;36
call;fall;call-fall;33
call;lie;call-lie;31
call;nothin;call-nothin;31
call;lot;call-lot;28
call;care;call-care;23
call;okay;call-okay;30
call;mama;call-mama;37
call;please;call-please;25
call;ho;call-ho;30
call;send;call-send;29
call;fast;call-fast;18
call;star;call-star;18
call;drive;call-drive;14
call;next;call-next;20
call;black;call-black;21
call;check;call-check;29
call;act;call-act;21
call;save;call-save;15
call;thing;call-thing;54
call;around;call-around;49
call;real;call-real;57
call;play;call-play;53
call;hold;call-hold;51
call;wo;call-wo;42
call;use;call-use;43
call;fuckin;call-fuckin;49
call;kill;call-kill;32
call;wrong;call-wrong;32
call;three;call-three;32
call;side;call-side;28
call;beat;call-beat;28
call;ya;call-ya;22
call;crazy;call-crazy;22
call;though;call-though;29
call;doin;call-doin;24
call;gang;call-gang;31
call;gun;call-gun;19
call;hood;call-hood;21
call;bet;call-bet;19
call;red;call-red;19
call;reason;call-reason;15
call;brother;call-brother;24
call;even;call-even;67
call;try;call-try;48
call;bad;call-bad;51
call;always;call-always;44
call;ask;call-ask;30
call;first;call-first;27
call;end;call-end;29
call;best;call-best;26
call;hate;call-hate;30
call;everybody;call-everybody;33
call;place;call-place;18
call;sound;call-sound;20
call;nothing;call-nothing;17
call;mind;call-mind;44
call;really;call-really;51
call;stay;call-stay;42
call;lose;call-lose;36
call;hear;call-hear;50
call;face;call-face;40
call;bring;call-bring;34
call;last;call-last;33
call;everything;call-everything;25
call;song;call-song;27
call;lookin;call-lookin;33
call;meet;call-meet;23
call;drop;call-drop;36
call;bag;call-bag;31
call;comin;call-comin;30
call;somethin;call-somethin;24
call;deep;call-deep;27
call;trust;call-trust;19
call;sure;call-sure;21
call;cry;call-cry;17
call;feelin;call-feelin;19
call;different;call-different;30
call;problem;call-problem;23
call;party;call-party;26
call;playin;call-playin;18
call;stand;call-stand;22
call;dance;call-dance;12
call;kick;call-kick;22
call;heart;call-heart;37
call;walk;call-walk;36
call;hope;call-hope;25
call;roll;call-roll;30
call;soul;call-soul;18
call;night;call-night;43
call;turn;call-turn;57
call;home;call-home;45
call;light;call-light;20
call;ever;call-ever;35
call;little;call-little;27
call;house;call-house;35
call;street;call-street;30
call;kid;call-kid;35
call;town;call-town;15
call;fly;call-fly;21
call;enough;call-enough;19
call;maybe;call-maybe;11
call;something;call-something;18
call;tear;call-tear;16
call;past;call-past;17
call;live;call-live;37
call;stick;call-stick;32
call;business;call-business;30
call;room;call-room;15
call;nobody;call-nobody;25
call;pain;call-pain;22
call;pray;call-pray;18
call;dead;call-dead;20
call;big;call-big;58
call;mine;call-mine;22
call;talk;call-talk;53
call;world;call-world;38
call;young;call-young;32
call;shoot;call-shoot;21
call;ten;call-ten;28
call;switch;call-switch;25
call;many;call-many;23
call;daddy;call-daddy;24
call;couple;call-couple;18
call;feeling;call-feeling;23
call;smoke;call-smoke;28
call;close;call-close;21
call;without;call-without;20
call;road;call-road;24
call;word;call-word;22
call;fight;call-fight;17
call;drink;call-drink;12
